filename,start_points,connection_points,branch_points
200__M_Left_index_finger.png,16,129,70
200__M_Left_index_finger.png,660,159,58
200__M_Left_index_finger.png,305,136,135
200__M_Left_index_finger.png,460,179,60
200__M_Left_little_finger.png,754,119,24
200__M_Left_little_finger.png,338,137,67
200__M_Left_little_finger.png,306,140,56
200__M_Left_little_finger.png,593,179,51
200__M_Left_little_finger.png,14,132,110
200__M_Left_little_finger.png,25,75,46
200__M_Left_little_finger.png,793,120,7
200__M_Left_little_finger.png,480,131,79
200__M_Left_little_finger.png,431,132,26
200__M_Left_middle_finger.png,674,129,45
200__M_Left_middle_finger.png,20,71,224
200__M_Left_middle_finger.png,26,102,134
200__M_Left_middle_finger.png,452,176,140
200__M_Left_middle_finger.png,17,86,110
200__M_Left_middle_finger.png,14,62,67
200__M_Left_middle_finger.png,742,138,14
200__M_Left_middle_finger.png,301,144,124
200__M_Left_middle_finger.png,425,133,48
200__M_Left_ring_finger.png,768,128,17
200__M_Left_ring_finger.png,209,111,101
200__M_Left_ring_finger.png,130,120,22
200__M_Left_ring_finger.png,635,154,59
200__M_Left_ring_finger.png,10,120,164
200__M_Left_ring_finger.png,16,53,51
200__M_Left_ring_finger.png,777,119,13
200__M_Left_ring_finger.png,310,151,113
200__M_Left_ring_finger.png,327,130,50
200__M_Left_thumb_finger.png,720,152,31
200__M_Left_thumb_finger.png,47,266,235
200__M_Left_thumb_finger.png,7,140,242
200__M_Left_thumb_finger.png,528,251,77
200__M_Left_thumb_finger.png,10,276,183
200__M_Left_thumb_finger.png,6,163,208
200__M_Left_thumb_finger.png,730,160,17
200__M_Left_thumb_finger.png,117,327,171
200__M_Left_thumb_finger.png,188,188,179
202__M_Left_index_finger.png,787,115,13
202__M_Left_index_finger.png,412,134,77
202__M_Left_index_finger.png,309,126,127
202__M_Left_index_finger.png,615,134,66
202__M_Left_index_finger.png,23,61,65
202__M_Left_index_finger.png,36,32,25
202__M_Left_index_finger.png,722,143,28
202__M_Left_index_finger.png,58,166,122
202__M_Left_index_finger.png,149,128,58
202__M_Left_little_finger.png,811,118,0
202__M_Left_little_finger.png,429,138,67
202__M_Left_little_finger.png,322,114,32
202__M_Left_little_finger.png,637,165,49
202__M_Left_little_finger.png,1,85,266
202__M_Left_little_finger.png,11,84,125
202__M_Left_little_finger.png,776,128,8
202__M_Left_little_finger.png,141,268,192
202__M_Left_little_finger.png,201,173,201
202__M_Left_middle_finger.png,735,120,21
202__M_Left_middle_finger.png,180,120,75
202__M_Left_middle_finger.png,164,115,63
202__M_Left_middle_finger.png,453,188,111
202__M_Left_middle_finger.png,12,68,136
202__M_Left_middle_finger.png,16,49,47
202__M_Left_middle_finger.png,649,169,40
202__M_Left_middle_finger.png,17,84,241
202__M_Left_middle_finger.png,100,123,81
202__M_Left_ring_finger.png,756,122,17
202__M_Left_ring_finger.png,56,105,93
202__M_Left_ring_finger.png,21,94,93
202__M_Left_ring_finger.png,604,164,68
202__M_Left_ring_finger.png,15,73,111
202__M_Left_ring_finger.png,15,81,91
202__M_Left_ring_finger.png,756,131,18
202__M_Left_ring_finger.png,270,122,145
202__M_Left_ring_finger.png,394,154,88
202__M_Left_thumb_finger.png,693,136,36
202__M_Left_thumb_finger.png,35,121,177
202__M_Left_thumb_finger.png,20,64,43
202__M_Left_thumb_finger.png,457,207,108
202__M_Left_thumb_finger.png,1,121,228
202__M_Left_thumb_finger.png,9,68,176
202__M_Left_thumb_finger.png,683,154,29
202__M_Left_thumb_finger.png,13,242,183
202__M_Left_thumb_finger.png,0,104,279
204__F_Left_index_finger.png,721,145,31
204__F_Left_index_finger.png,37,135,248
204__F_Left_index_finger.png,22,110,154
204__F_Left_index_finger.png,559,193,77
204__F_Left_index_finger.png,14,72,199
204__F_Left_index_finger.png,9,90,141
204__F_Left_index_finger.png,731,146,29
204__F_Left_index_finger.png,136,153,270
204__F_Left_index_finger.png,126,151,196
204__F_Left_little_finger.png,812,118,0
204__F_Left_little_finger.png,588,127,36
204__F_Left_little_finger.png,525,119,33
204__F_Left_little_finger.png,690,121,48
204__F_Left_little_finger.png,27,55,55
204__F_Left_little_finger.png,36,74,84
204__F_Left_little_finger.png,790,116,13
204__F_Left_little_finger.png,355,130,129
204__F_Left_little_finger.png,437,121,48
204__F_Left_middle_finger.png,778,121,17
204__F_Left_middle_finger.png,156,116,233
204__F_Left_middle_finger.png,40,149,172
204__F_Left_middle_finger.png,587,148,77
204__F_Left_middle_finger.png,29,82,94
204__F_Left_middle_finger.png,32,48,68
204__F_Left_middle_finger.png,737,129,26
204__F_Left_middle_finger.png,32,147,265
204__F_Left_middle_finger.png,6,94,235
204__F_Left_ring_finger.png,722,124,40
204__F_Left_ring_finger.png,150,153,211
204__F_Left_ring_finger.png,20,164,216
204__F_Left_ring_finger.png,483,145,142
204__F_Left_ring_finger.png,18,88,92
204__F_Left_ring_finger.png,27,51,39
204__F_Left_ring_finger.png,611,132,87
204__F_Left_ring_finger.png,11,92,151
204__F_Left_ring_finger.png,95,112,98
204__F_Left_thumb_finger.png,709,141,26
204__F_Left_thumb_finger.png,49,124,159
204__F_Left_thumb_finger.png,22,37,38
204__F_Left_thumb_finger.png,440,136,135
204__F_Left_thumb_finger.png,25,74,48
204__F_Left_thumb_finger.png,11,40,114
204__F_Left_thumb_finger.png,697,121,49
204__F_Left_thumb_finger.png,8,63,280
204__F_Left_thumb_finger.png,22,98,118
206__M_Left_index_finger.png,509,204,75
206__M_Left_index_finger.png,125,122,177
206__M_Left_index_finger.png,147,155,77
206__M_Left_index_finger.png,222,304,102
206__M_Left_index_finger.png,7,68,171
206__M_Left_index_finger.png,27,16,7
206__M_Left_index_finger.png,586,198,41
206__M_Left_index_finger.png,129,170,211
206__M_Left_index_finger.png,18,102,117
206__M_Left_little_finger.png,687,169,37
206__M_Left_little_finger.png,162,170,189
206__M_Left_little_finger.png,36,107,61
206__M_Left_little_finger.png,370,264,112
206__M_Left_little_finger.png,6,101,189
206__M_Left_little_finger.png,15,30,60
206__M_Left_little_finger.png,659,183,33
206__M_Left_little_finger.png,199,225,133
206__M_Left_little_finger.png,132,102,19
206__M_Left_middle_finger.png,512,180,108
206__M_Left_middle_finger.png,16,91,154
206__M_Left_middle_finger.png,12,84,81
206__M_Left_middle_finger.png,258,217,209
206__M_Left_middle_finger.png,6,66,228
206__M_Left_middle_finger.png,21,60,88
206__M_Left_middle_finger.png,547,207,85
206__M_Left_middle_finger.png,33,182,227
206__M_Left_middle_finger.png,19,163,175
206__M_Left_ring_finger.png,647,162,54
206__M_Left_ring_finger.png,30,198,235
206__M_Left_ring_finger.png,26,110,150
206__M_Left_ring_finger.png,280,302,128
206__M_Left_ring_finger.png,1,110,212
206__M_Left_ring_finger.png,21,56,52
206__M_Left_ring_finger.png,566,195,74
206__M_Left_ring_finger.png,5,109,273
206__M_Left_ring_finger.png,3,68,189
206__M_Left_thumb_finger.png,664,137,43
206__M_Left_thumb_finger.png,43,197,209
206__M_Left_thumb_finger.png,4,175,226
206__M_Left_thumb_finger.png,382,134,131
206__M_Left_thumb_finger.png,1,107,195
206__M_Left_thumb_finger.png,5,84,154
206__M_Left_thumb_finger.png,608,144,49
206__M_Left_thumb_finger.png,7,112,178
206__M_Left_thumb_finger.png,0,76,216
208__M_Left_index_finger.png,672,121,58
208__M_Left_index_finger.png,334,117,122
208__M_Left_index_finger.png,292,105,173
208__M_Left_index_finger.png,259,135,240
208__M_Left_index_finger.png,9,59,159
208__M_Left_index_finger.png,23,63,157
208__M_Left_index_finger.png,574,153,85
208__M_Left_index_finger.png,38,116,168
208__M_Left_index_finger.png,20,138,190
208__M_Left_little_finger.png,751,132,29
208__M_Left_little_finger.png,87,100,396
208__M_Left_little_finger.png,1,55,370
208__M_Left_little_finger.png,609,147,98
208__M_Left_little_finger.png,0,59,383
208__M_Left_little_finger.png,6,65,253
208__M_Left_little_finger.png,791,116,16
208__M_Left_little_finger.png,350,117,238
208__M_Left_little_finger.png,281,146,208
208__M_Left_middle_finger.png,628,123,101
208__M_Left_middle_finger.png,47,89,303
208__M_Left_middle_finger.png,6,60,264
208__M_Left_middle_finger.png,323,203,198
208__M_Left_middle_finger.png,2,63,292
208__M_Left_middle_finger.png,4,59,269
208__M_Left_middle_finger.png,646,155,78
208__M_Left_middle_finger.png,122,100,324
208__M_Left_middle_finger.png,136,182,204
208__M_Left_ring_finger.png,664,156,55
208__M_Left_ring_finger.png,22,105,296
208__M_Left_ring_finger.png,3,69,331
208__M_Left_ring_finger.png,331,159,257
208__M_Left_ring_finger.png,6,62,271
208__M_Left_ring_finger.png,6,72,258
208__M_Left_ring_finger.png,642,142,90
208__M_Left_ring_finger.png,138,129,266
208__M_Left_ring_finger.png,225,166,200
208__M_Left_thumb_finger.png,584,155,104
208__M_Left_thumb_finger.png,45,152,327
208__M_Left_thumb_finger.png,4,50,302
208__M_Left_thumb_finger.png,265,172,272
208__M_Left_thumb_finger.png,1,70,359
208__M_Left_thumb_finger.png,10,72,198
208__M_Left_thumb_finger.png,552,191,76
208__M_Left_thumb_finger.png,65,152,262
208__M_Left_thumb_finger.png,21,107,165
216__M_Left_index_finger.png,669,152,41
216__M_Left_index_finger.png,403,125,143
216__M_Left_index_finger.png,401,131,98
216__M_Left_index_finger.png,136,218,264
216__M_Left_index_finger.png,3,46,271
216__M_Left_index_finger.png,20,55,126
216__M_Left_index_finger.png,408,302,76
216__M_Left_index_finger.png,0,165,249
216__M_Left_index_finger.png,2,103,225
216__M_Left_little_finger.png,805,118,0
216__M_Left_little_finger.png,225,132,264
216__M_Left_little_finger.png,170,121,275
216__M_Left_little_finger.png,653,157,55
216__M_Left_little_finger.png,0,75,377
216__M_Left_little_finger.png,6,47,295
216__M_Left_little_finger.png,761,131,18
216__M_Left_little_finger.png,47,196,338
216__M_Left_little_finger.png,27,142,321
216__M_Left_middle_finger.png,603,143,88
216__M_Left_middle_finger.png,52,123,244
216__M_Left_middle_finger.png,24,101,156
216__M_Left_middle_finger.png,329,205,158
216__M_Left_middle_finger.png,15,70,232
216__M_Left_middle_finger.png,31,40,31
216__M_Left_middle_finger.png,544,240,53
216__M_Left_middle_finger.png,4,90,349
216__M_Left_middle_finger.png,12,69,182
216__M_Left_ring_finger.png,525,202,69
216__M_Left_ring_finger.png,9,102,224
216__M_Left_ring_finger.png,17,45,121
216__M_Left_ring_finger.png,223,198,262
216__M_Left_ring_finger.png,17,65,180
216__M_Left_ring_finger.png,13,32,5
216__M_Left_ring_finger.png,570,183,89
216__M_Left_ring_finger.png,6,91,292
216__M_Left_ring_finger.png,68,133,100
216__M_Left_thumb_finger.png,788,120,7
216__M_Left_thumb_finger.png,153,191,216
216__M_Left_thumb_finger.png,11,66,181
216__M_Left_thumb_finger.png,532,175,82
216__M_Left_thumb_finger.png,2,138,245
216__M_Left_thumb_finger.png,7,73,154
216__M_Left_thumb_finger.png,642,130,63
216__M_Left_thumb_finger.png,9,144,277
216__M_Left_thumb_finger.png,3,88,274
21__M_Left_index_finger.png,802,120,1
21__M_Left_index_finger.png,265,208,135
21__M_Left_index_finger.png,62,226,188
21__M_Left_index_finger.png,702,156,19
21__M_Left_index_finger.png,0,160,204
21__M_Left_index_finger.png,4,65,244
21__M_Left_index_finger.png,791,128,6
21__M_Left_index_finger.png,145,233,155
21__M_Left_index_finger.png,7,110,267
21__M_Left_little_finger.png,804,118,0
21__M_Left_little_finger.png,335,142,101
21__M_Left_little_finger.png,243,136,104
21__M_Left_little_finger.png,640,141,66
21__M_Left_little_finger.png,6,79,159
21__M_Left_little_finger.png,7,70,124
21__M_Left_little_finger.png,778,125,10
21__M_Left_little_finger.png,124,149,187
21__M_Left_little_finger.png,5,92,200
21__M_Left_middle_finger.png,801,120,0
21__M_Left_middle_finger.png,142,171,205
21__M_Left_middle_finger.png,7,152,229
21__M_Left_middle_finger.png,680,160,19
21__M_Left_middle_finger.png,0,82,216
21__M_Left_middle_finger.png,4,65,237
21__M_Left_middle_finger.png,790,124,4
21__M_Left_middle_finger.png,113,193,179
21__M_Left_middle_finger.png,2,133,268
21__M_Left_ring_finger.png,812,118,0
21__M_Left_ring_finger.png,316,163,137
21__M_Left_ring_finger.png,15,102,200
21__M_Left_ring_finger.png,812,118,0
21__M_Left_ring_finger.png,3,158,203
21__M_Left_ring_finger.png,10,69,145
21__M_Left_ring_finger.png,812,118,0
21__M_Left_ring_finger.png,202,243,170
21__M_Left_ring_finger.png,2,134,239
21__M_Left_thumb_finger.png,790,120,8
21__M_Left_thumb_finger.png,306,198,144
21__M_Left_thumb_finger.png,148,192,222
21__M_Left_thumb_finger.png,560,190,73
21__M_Left_thumb_finger.png,2,117,235
21__M_Left_thumb_finger.png,4,53,229
21__M_Left_thumb_finger.png,681,170,32
21__M_Left_thumb_finger.png,4,269,183
21__M_Left_thumb_finger.png,1,153,228
221__M_Left_index_finger.png,676,144,44
221__M_Left_index_finger.png,59,147,149
221__M_Left_index_finger.png,37,96,71
221__M_Left_index_finger.png,556,146,81
221__M_Left_index_finger.png,22,72,44
221__M_Left_index_finger.png,16,42,17
221__M_Left_index_finger.png,792,118,5
221__M_Left_index_finger.png,346,123,35
221__M_Left_index_finger.png,104,116,72
221__M_Left_little_finger.png,812,118,0
221__M_Left_little_finger.png,445,135,99
221__M_Left_little_finger.png,10,91,210
221__M_Left_little_finger.png,812,118,0
221__M_Left_little_finger.png,262,144,128
221__M_Left_little_finger.png,22,77,92
221__M_Left_little_finger.png,812,118,0
221__M_Left_little_finger.png,760,120,13
221__M_Left_little_finger.png,470,136,55
221__M_Left_middle_finger.png,793,123,5
221__M_Left_middle_finger.png,255,139,136
221__M_Left_middle_finger.png,72,110,30
221__M_Left_middle_finger.png,632,146,46
221__M_Left_middle_finger.png,6,79,208
221__M_Left_middle_finger.png,23,54,68
221__M_Left_middle_finger.png,786,128,1
221__M_Left_middle_finger.png,64,121,237
221__M_Left_middle_finger.png,20,70,54
221__M_Left_ring_finger.png,810,118,0
221__M_Left_ring_finger.png,372,130,128
221__M_Left_ring_finger.png,261,118,35
221__M_Left_ring_finger.png,679,155,35
221__M_Left_ring_finger.png,12,86,179
221__M_Left_ring_finger.png,29,40,17
221__M_Left_ring_finger.png,766,134,6
221__M_Left_ring_finger.png,91,125,181
221__M_Left_ring_finger.png,22,69,48
221__M_Left_thumb_finger.png,665,165,41
221__M_Left_thumb_finger.png,43,176,269
221__M_Left_thumb_finger.png,32,196,222
221__M_Left_thumb_finger.png,410,246,87
221__M_Left_thumb_finger.png,3,79,249
221__M_Left_thumb_finger.png,6,81,196
221__M_Left_thumb_finger.png,582,161,56
221__M_Left_thumb_finger.png,1,97,243
221__M_Left_thumb_finger.png,1,104,227
291__M_Left_index_finger.png,586,150,77
291__M_Left_index_finger.png,23,103,244
291__M_Left_index_finger.png,108,116,100
291__M_Left_index_finger.png,445,174,106
291__M_Left_index_finger.png,17,109,155
291__M_Left_index_finger.png,25,50,52
291__M_Left_index_finger.png,794,118,3
291__M_Left_index_finger.png,466,136,55
291__M_Left_index_finger.png,385,190,42
291__M_Left_little_finger.png,812,118,0
291__M_Left_little_finger.png,613,127,63
291__M_Left_little_finger.png,557,144,55
291__M_Left_little_finger.png,742,140,18
291__M_Left_little_finger.png,4,71,235
291__M_Left_little_finger.png,16,66,103
291__M_Left_little_finger.png,797,116,10
291__M_Left_little_finger.png,154,189,154
291__M_Left_little_finger.png,42,138,129
291__M_Left_middle_finger.png,689,132,48
291__M_Left_middle_finger.png,41,93,271
291__M_Left_middle_finger.png,136,107,175
291__M_Left_middle_finger.png,537,165,57
291__M_Left_middle_finger.png,13,83,156
291__M_Left_middle_finger.png,20,73,135
291__M_Left_middle_finger.png,779,120,8
291__M_Left_middle_finger.png,226,144,131
291__M_Left_middle_finger.png,238,151,181
291__M_Left_ring_finger.png,720,134,21
291__M_Left_ring_finger.png,66,127,215
291__M_Left_ring_finger.png,35,133,142
291__M_Left_ring_finger.png,489,141,114
291__M_Left_ring_finger.png,22,66,161
291__M_Left_ring_finger.png,7,92,196
291__M_Left_ring_finger.png,734,126,21
291__M_Left_ring_finger.png,286,125,141
291__M_Left_ring_finger.png,393,147,64
291__M_Left_thumb_finger.png,580,220,54
291__M_Left_thumb_finger.png,118,223,237
291__M_Left_thumb_finger.png,9,224,191
291__M_Left_thumb_finger.png,221,363,145
291__M_Left_thumb_finger.png,5,129,328
291__M_Left_thumb_finger.png,5,106,165
291__M_Left_thumb_finger.png,507,235,93
291__M_Left_thumb_finger.png,12,106,301
291__M_Left_thumb_finger.png,9,72,133
400__M_Left_index_finger.png,603,158,89
400__M_Left_index_finger.png,204,113,242
400__M_Left_index_finger.png,290,136,137
400__M_Left_index_finger.png,324,278,168
400__M_Left_index_finger.png,3,54,284
400__M_Left_index_finger.png,21,73,104
400__M_Left_index_finger.png,603,167,80
400__M_Left_index_finger.png,78,126,272
400__M_Left_index_finger.png,72,134,197
400__M_Left_little_finger.png,812,118,0
400__M_Left_little_finger.png,527,134,108
400__M_Left_little_finger.png,370,123,153
400__M_Left_little_finger.png,758,134,18
400__M_Left_little_finger.png,1,99,346
400__M_Left_little_finger.png,1,64,244
400__M_Left_little_finger.png,812,118,0
400__M_Left_little_finger.png,272,212,170
400__M_Left_little_finger.png,73,196,233
400__M_Left_middle_finger.png,710,136,39
400__M_Left_middle_finger.png,91,161,262
400__M_Left_middle_finger.png,463,143,113
400__M_Left_middle_finger.png,545,167,83
400__M_Left_middle_finger.png,5,103,229
400__M_Left_middle_finger.png,21,123,215
400__M_Left_middle_finger.png,741,129,26
400__M_Left_middle_finger.png,73,174,288
400__M_Left_middle_finger.png,329,163,181
400__M_Left_ring_finger.png,538,177,104
400__M_Left_ring_finger.png,90,129,220
400__M_Left_ring_finger.png,572,137,87
400__M_Left_ring_finger.png,202,209,221
400__M_Left_ring_finger.png,15,94,118
400__M_Left_ring_finger.png,184,160,183
400__M_Left_ring_finger.png,515,196,111
400__M_Left_ring_finger.png,111,112,277
400__M_Left_ring_finger.png,590,129,72
400__M_Left_thumb_finger.png,726,150,30
400__M_Left_thumb_finger.png,75,319,248
400__M_Left_thumb_finger.png,51,165,393
400__M_Left_thumb_finger.png,440,306,78
400__M_Left_thumb_finger.png,0,125,367
