filename,start_points,connection_points,branch_points
10__M_Left_middle_finger.png,0,30,23
10__M_Left_middle_finger.png,0,14,27
10__M_Left_middle_finger.png,0,17,17
10__M_Left_middle_finger.png,1,9,21
10__M_Left_middle_finger.png,1,13,14
10__M_Left_middle_finger.png,2,9,13
10__M_Left_middle_finger.png,1,12,8
10__M_Left_middle_finger.png,49,32,0
10__M_Left_middle_finger.png,42,36,0
10__M_Left_middle_finger.png,5,42,16
10__M_Left_middle_finger.png,1,34,19
10__M_Left_middle_finger.png,1,28,19
10__M_Left_middle_finger.png,0,24,19
10__M_Left_middle_finger.png,0,20,17
10__M_Left_middle_finger.png,1,13,16
10__M_Left_middle_finger.png,0,13,18
10__M_Left_middle_finger.png,2,12,9
10__M_Left_middle_finger.png,49,32,0
10__M_Left_middle_finger.png,49,32,0
10__M_Left_middle_finger.png,35,40,0
10__M_Left_middle_finger.png,8,48,11
10__M_Left_middle_finger.png,1,34,16
10__M_Left_middle_finger.png,0,22,20
10__M_Left_middle_finger.png,0,20,22
10__M_Left_middle_finger.png,0,20,13
10__M_Left_middle_finger.png,0,11,16
10__M_Left_middle_finger.png,3,10,13
10__M_Left_ring_finger.png,49,32,0
10__M_Left_ring_finger.png,49,32,0
10__M_Left_ring_finger.png,49,32,0
10__M_Left_ring_finger.png,49,32,0
10__M_Left_ring_finger.png,37,34,3
10__M_Left_ring_finger.png,25,40,2
10__M_Left_ring_finger.png,19,32,9
10__M_Left_ring_finger.png,13,38,14
10__M_Left_ring_finger.png,19,44,10
10__M_Left_ring_finger.png,4,41,16
10__M_Left_ring_finger.png,49,32,0
10__M_Left_ring_finger.png,49,32,0
10__M_Left_ring_finger.png,36,32,9
10__M_Left_ring_finger.png,9,41,12
10__M_Left_ring_finger.png,2,29,13
10__M_Left_ring_finger.png,1,17,15
10__M_Left_ring_finger.png,1,15,21
10__M_Left_ring_finger.png,1,14,20
10__M_Left_ring_finger.png,1,23,15
10__M_Left_ring_finger.png,2,12,24
10__M_Left_ring_finger.png,49,32,0
10__M_Left_ring_finger.png,31,44,2
10__M_Left_ring_finger.png,1,36,24
10__M_Left_ring_finger.png,2,36,14
10__M_Left_ring_finger.png,1,14,22
10__M_Left_ring_finger.png,1,14,21
10__M_Left_ring_finger.png,0,12,15
10__M_Left_ring_finger.png,3,10,12
10__M_Left_ring_finger.png,5,10,3
10__M_Left_ring_finger.png,0,13,17
10__M_Left_ring_finger.png,49,32,0
10__M_Left_ring_finger.png,12,41,18
10__M_Left_ring_finger.png,2,29,19
10__M_Left_ring_finger.png,0,17,19
10__M_Left_ring_finger.png,1,23,11
10__M_Left_ring_finger.png,2,14,6
10__M_Left_ring_finger.png,3,10,8
10__M_Left_ring_finger.png,2,10,5
10__M_Left_ring_finger.png,4,8,4
10__M_Left_ring_finger.png,2,16,12
10__M_Left_ring_finger.png,46,32,1
10__M_Left_ring_finger.png,0,37,17
10__M_Left_ring_finger.png,0,25,22
10__M_Left_ring_finger.png,0,13,21
10__M_Left_ring_finger.png,2,11,15
10__M_Left_ring_finger.png,0,14,3
10__M_Left_ring_finger.png,3,8,8
10__M_Left_ring_finger.png,1,10,5
10__M_Left_ring_finger.png,0,13,8
10__M_Left_ring_finger.png,0,10,4
10__M_Left_ring_finger.png,34,44,0
10__M_Left_ring_finger.png,3,46,17
10__M_Left_ring_finger.png,0,34,18
10__M_Left_ring_finger.png,0,22,17
10__M_Left_ring_finger.png,1,12,12
10__M_Left_ring_finger.png,3,8,3
10__M_Left_ring_finger.png,3,10,5
10__M_Left_ring_finger.png,1,10,5
10__M_Left_ring_finger.png,3,12,5
10__M_Left_ring_finger.png,1,10,7
10__M_Left_ring_finger.png,49,32,0
10__M_Left_ring_finger.png,0,34,27
10__M_Left_ring_finger.png,1,28,28
10__M_Left_ring_finger.png,0,12,22
10__M_Left_ring_finger.png,2,14,11
10__M_Left_ring_finger.png,0,16,6
10__M_Left_ring_finger.png,1,8,9
10__M_Left_ring_finger.png,0,12,8
10__M_Left_ring_finger.png,0,10,19
10__M_Left_ring_finger.png,0,6,7
10__M_Left_ring_finger.png,41,34,4
10__M_Left_ring_finger.png,8,28,25
10__M_Left_ring_finger.png,0,30,22
10__M_Left_ring_finger.png,0,24,18
10__M_Left_ring_finger.png,2,12,15
10__M_Left_ring_finger.png,1,9,11
10__M_Left_ring_finger.png,1,8,6
10__M_Left_ring_finger.png,3,6,0
10__M_Left_ring_finger.png,3,10,11
10__M_Left_ring_finger.png,2,19,11
10__M_Left_ring_finger.png,49,32,0
10__M_Left_ring_finger.png,14,46,10
10__M_Left_ring_finger.png,0,22,30
10__M_Left_ring_finger.png,1,20,24
10__M_Left_ring_finger.png,1,14,24
10__M_Left_ring_finger.png,1,8,22
10__M_Left_ring_finger.png,2,6,15
10__M_Left_ring_finger.png,0,12,17
10__M_Left_ring_finger.png,1,19,8
10__M_Left_ring_finger.png,3,22,19
10__M_Left_ring_finger.png,49,32,0
10__M_Left_ring_finger.png,49,32,0
10__M_Left_ring_finger.png,3,34,25
10__M_Left_ring_finger.png,1,25,20
10__M_Left_ring_finger.png,0,21,23
10__M_Left_ring_finger.png,0,10,24
10__M_Left_ring_finger.png,0,19,18
10__M_Left_ring_finger.png,0,18,13
10__M_Left_ring_finger.png,0,23,27
10__M_Left_ring_finger.png,1,17,42
10__M_Left_thumb_finger.png,49,32,0
10__M_Left_thumb_finger.png,49,32,0
10__M_Left_thumb_finger.png,48,32,0
10__M_Left_thumb_finger.png,30,36,7
10__M_Left_thumb_finger.png,18,40,9
10__M_Left_thumb_finger.png,24,36,4
10__M_Left_thumb_finger.png,14,42,9
10__M_Left_thumb_finger.png,7,44,9
10__M_Left_thumb_finger.png,12,32,17
10__M_Left_thumb_finger.png,3,20,22
10__M_Left_thumb_finger.png,49,32,0
10__M_Left_thumb_finger.png,46,32,0
10__M_Left_thumb_finger.png,9,42,13
10__M_Left_thumb_finger.png,1,38,7
10__M_Left_thumb_finger.png,0,24,18
10__M_Left_thumb_finger.png,3,40,10
10__M_Left_thumb_finger.png,0,32,15
10__M_Left_thumb_finger.png,1,29,19
10__M_Left_thumb_finger.png,2,20,25
10__M_Left_thumb_finger.png,1,13,6
10__M_Left_thumb_finger.png,49,32,0
10__M_Left_thumb_finger.png,17,38,16
10__M_Left_thumb_finger.png,8,40,14
10__M_Left_thumb_finger.png,4,42,4
10__M_Left_thumb_finger.png,0,28,21
10__M_Left_thumb_finger.png,0,32,11
10__M_Left_thumb_finger.png,1,35,10
10__M_Left_thumb_finger.png,1,23,18
10__M_Left_thumb_finger.png,0,22,20
10__M_Left_thumb_finger.png,2,12,18
10__M_Left_thumb_finger.png,47,32,1
10__M_Left_thumb_finger.png,8,40,15
10__M_Left_thumb_finger.png,3,40,10
10__M_Left_thumb_finger.png,2,44,5
10__M_Left_thumb_finger.png,1,40,11
10__M_Left_thumb_finger.png,0,33,11
10__M_Left_thumb_finger.png,0,32,12
10__M_Left_thumb_finger.png,1,21,16
10__M_Left_thumb_finger.png,1,13,18
10__M_Left_thumb_finger.png,0,21,12
10__M_Left_thumb_finger.png,42,32,1
10__M_Left_thumb_finger.png,4,44,8
10__M_Left_thumb_finger.png,1,44,9
10__M_Left_thumb_finger.png,0,36,15
10__M_Left_thumb_finger.png,0,34,14
10__M_Left_thumb_finger.png,0,28,15
10__M_Left_thumb_finger.png,0,33,9
10__M_Left_thumb_finger.png,6,28,13
10__M_Left_thumb_finger.png,0,12,20
10__M_Left_thumb_finger.png,1,16,12
10__M_Left_thumb_finger.png,39,30,9
10__M_Left_thumb_finger.png,1,26,30
10__M_Left_thumb_finger.png,0,32,25
10__M_Left_thumb_finger.png,0,38,14
10__M_Left_thumb_finger.png,0,28,18
10__M_Left_thumb_finger.png,0,26,19
10__M_Left_thumb_finger.png,0,15,19
10__M_Left_thumb_finger.png,0,23,22
10__M_Left_thumb_finger.png,0,19,19
10__M_Left_thumb_finger.png,1,16,9
10__M_Left_thumb_finger.png,43,34,3
10__M_Left_thumb_finger.png,4,46,15
10__M_Left_thumb_finger.png,3,40,17
10__M_Left_thumb_finger.png,3,36,18
10__M_Left_thumb_finger.png,0,23,26
10__M_Left_thumb_finger.png,2,39,11
10__M_Left_thumb_finger.png,4,22,22
10__M_Left_thumb_finger.png,0,38,11
10__M_Left_thumb_finger.png,5,36,6
10__M_Left_thumb_finger.png,2,10,11
10__M_Left_thumb_finger.png,46,34,0
10__M_Left_thumb_finger.png,2,36,29
10__M_Left_thumb_finger.png,12,38,11
10__M_Left_thumb_finger.png,2,42,8
10__M_Left_thumb_finger.png,0,42,13
10__M_Left_thumb_finger.png,3,34,11
10__M_Left_thumb_finger.png,0,27,18
10__M_Left_thumb_finger.png,1,24,11
10__M_Left_thumb_finger.png,0,28,11
10__M_Left_thumb_finger.png,0,18,20
10__M_Left_thumb_finger.png,49,32,0
10__M_Left_thumb_finger.png,30,48,0
10__M_Left_thumb_finger.png,7,40,15
10__M_Left_thumb_finger.png,3,46,6
10__M_Left_thumb_finger.png,0,40,9
10__M_Left_thumb_finger.png,4,42,7
10__M_Left_thumb_finger.png,1,20,23
10__M_Left_thumb_finger.png,3,28,15
10__M_Left_thumb_finger.png,1,38,13
10__M_Left_thumb_finger.png,0,14,25
10__M_Left_thumb_finger.png,49,32,0
10__M_Left_thumb_finger.png,49,32,0
10__M_Left_thumb_finger.png,40,36,0
10__M_Left_thumb_finger.png,13,47,8
10__M_Left_thumb_finger.png,3,46,8
10__M_Left_thumb_finger.png,3,40,10
10__M_Left_thumb_finger.png,0,34,13
10__M_Left_thumb_finger.png,2,38,13
10__M_Left_thumb_finger.png,1,35,17
10__M_Left_thumb_finger.png,1,36,11
11__M_Left_index_finger.png,49,32,0
11__M_Left_index_finger.png,49,32,0
11__M_Left_index_finger.png,35,38,2
11__M_Left_index_finger.png,27,30,10
11__M_Left_index_finger.png,12,28,15
11__M_Left_index_finger.png,2,22,19
11__M_Left_index_finger.png,1,16,20
11__M_Left_index_finger.png,0,17,21
11__M_Left_index_finger.png,1,26,17
11__M_Left_index_finger.png,8,38,9
11__M_Left_index_finger.png,44,30,5
11__M_Left_index_finger.png,9,31,20
11__M_Left_index_finger.png,1,24,21
11__M_Left_index_finger.png,1,18,21
11__M_Left_index_finger.png,0,10,24
11__M_Left_index_finger.png,1,6,21
11__M_Left_index_finger.png,0,10,24
11__M_Left_index_finger.png,2,12,15
11__M_Left_index_finger.png,0,26,14
11__M_Left_index_finger.png,0,16,19
11__M_Left_index_finger.png,28,38,3
11__M_Left_index_finger.png,0,30,22
11__M_Left_index_finger.png,1,13,22
11__M_Left_index_finger.png,0,9,29
11__M_Left_index_finger.png,1,8,17
11__M_Left_index_finger.png,1,9,18
11__M_Left_index_finger.png,0,8,21
11__M_Left_index_finger.png,1,10,16
11__M_Left_index_finger.png,0,14,18
11__M_Left_index_finger.png,1,10,23
11__M_Left_index_finger.png,20,32,16
11__M_Left_index_finger.png,0,21,25
11__M_Left_index_finger.png,0,12,22
11__M_Left_index_finger.png,1,6,26
11__M_Left_index_finger.png,1,8,20
11__M_Left_index_finger.png,0,6,17
11__M_Left_index_finger.png,0,10,21
11__M_Left_index_finger.png,0,18,16
11__M_Left_index_finger.png,0,14,17
11__M_Left_index_finger.png,0,12,18
11__M_Left_index_finger.png,27,34,6
11__M_Left_index_finger.png,0,12,27
11__M_Left_index_finger.png,0,13,21
11__M_Left_index_finger.png,1,12,17
11__M_Left_index_finger.png,0,10,26
11__M_Left_index_finger.png,2,8,13
11__M_Left_index_finger.png,0,8,14
11__M_Left_index_finger.png,0,14,11
11__M_Left_index_finger.png,1,10,18
11__M_Left_index_finger.png,0,10,16
11__M_Left_index_finger.png,37,32,7
11__M_Left_index_finger.png,0,20,22
11__M_Left_index_finger.png,0,18,23
11__M_Left_index_finger.png,3,6,18
11__M_Left_index_finger.png,0,12,24
11__M_Left_index_finger.png,1,8,16
11__M_Left_index_finger.png,1,8,15
11__M_Left_index_finger.png,6,6,6
11__M_Left_index_finger.png,6,6,2
11__M_Left_index_finger.png,7,4,2
11__M_Left_index_finger.png,43,34,3
11__M_Left_index_finger.png,1,24,17
11__M_Left_index_finger.png,0,10,19
11__M_Left_index_finger.png,2,13,14
11__M_Left_index_finger.png,1,16,9
11__M_Left_index_finger.png,2,8,11
11__M_Left_index_finger.png,1,8,9
11__M_Left_index_finger.png,3,4,14
11__M_Left_index_finger.png,0,10,19
11__M_Left_index_finger.png,1,8,15
11__M_Left_index_finger.png,49,32,0
11__M_Left_index_finger.png,8,25,27
11__M_Left_index_finger.png,0,15,20
11__M_Left_index_finger.png,2,14,23
11__M_Left_index_finger.png,0,13,14
11__M_Left_index_finger.png,2,10,15
11__M_Left_index_finger.png,1,14,8
11__M_Left_index_finger.png,1,13,10
11__M_Left_index_finger.png,0,16,20
11__M_Left_index_finger.png,0,30,12
11__M_Left_index_finger.png,49,32,0
11__M_Left_index_finger.png,48,32,0
11__M_Left_index_finger.png,42,34,3
11__M_Left_index_finger.png,23,38,5
11__M_Left_index_finger.png,1,24,19
11__M_Left_index_finger.png,0,10,20
11__M_Left_index_finger.png,0,6,21
11__M_Left_index_finger.png,0,28,14
11__M_Left_index_finger.png,1,14,16
11__M_Left_index_finger.png,0,22,16
11__M_Left_index_finger.png,49,32,0
11__M_Left_index_finger.png,49,32,0
11__M_Left_index_finger.png,49,32,0
11__M_Left_index_finger.png,49,32,0
11__M_Left_index_finger.png,49,32,0
11__M_Left_index_finger.png,44,34,0
11__M_Left_index_finger.png,37,32,5
11__M_Left_index_finger.png,27,32,6
11__M_Left_index_finger.png,36,38,1
11__M_Left_index_finger.png,35,36,6
11__M_Left_little_finger.png,49,32,0
11__M_Left_little_finger.png,49,32,0
11__M_Left_little_finger.png,45,30,5
11__M_Left_little_finger.png,9,25,30
11__M_Left_little_finger.png,0,12,28
11__M_Left_little_finger.png,1,12,17
11__M_Left_little_finger.png,1,8,20
11__M_Left_little_finger.png,0,17,21
11__M_Left_little_finger.png,2,26,23
11__M_Left_little_finger.png,21,32,7
11__M_Left_little_finger.png,49,32,0
11__M_Left_little_finger.png,49,32,0
11__M_Left_little_finger.png,46,32,0
11__M_Left_little_finger.png,0,26,28
11__M_Left_little_finger.png,0,12,29
11__M_Left_little_finger.png,2,6,27
11__M_Left_little_finger.png,0,11,26
11__M_Left_little_finger.png,0,10,30
11__M_Left_little_finger.png,0,13,16
11__M_Left_little_finger.png,1,16,20
11__M_Left_little_finger.png,49,32,0
11__M_Left_little_finger.png,49,32,0
11__M_Left_little_finger.png,10,38,18
11__M_Left_little_finger.png,0,20,28
11__M_Left_little_finger.png,0,17,27
11__M_Left_little_finger.png,0,12,10
11__M_Left_little_finger.png,0,14,15
11__M_Left_little_finger.png,1,8,19
11__M_Left_little_finger.png,0,6,15
11__M_Left_little_finger.png,0,6,19
11__M_Left_little_finger.png,49,32,0
11__M_Left_little_finger.png,34,35,8
11__M_Left_little_finger.png,7,52,5
11__M_Left_little_finger.png,1,20,22
11__M_Left_little_finger.png,0,12,27
11__M_Left_little_finger.png,2,7,19
11__M_Left_little_finger.png,0,20,15
11__M_Left_little_finger.png,1,8,16
11__M_Left_little_finger.png,1,8,15
11__M_Left_little_finger.png,0,16,18
11__M_Left_little_finger.png,49,32,0
11__M_Left_little_finger.png,31,40,6
11__M_Left_little_finger.png,0,38,22
11__M_Left_little_finger.png,2,10,28
11__M_Left_little_finger.png,0,8,25
11__M_Left_little_finger.png,0,9,20
11__M_Left_little_finger.png,0,7,16
11__M_Left_little_finger.png,2,8,12
11__M_Left_little_finger.png,2,8,12
11__M_Left_little_finger.png,1,8,20
11__M_Left_little_finger.png,49,32,0
11__M_Left_little_finger.png,31,36,8
11__M_Left_little_finger.png,0,18,41
11__M_Left_little_finger.png,0,16,27
11__M_Left_little_finger.png,0,14,20
11__M_Left_little_finger.png,0,14,20
11__M_Left_little_finger.png,0,8,26
11__M_Left_little_finger.png,1,24,14
11__M_Left_little_finger.png,0,15,18
11__M_Left_little_finger.png,0,13,15
11__M_Left_little_finger.png,49,32,0
11__M_Left_little_finger.png,49,32,0
11__M_Left_little_finger.png,28,38,7
11__M_Left_little_finger.png,1,13,35
11__M_Left_little_finger.png,0,14,22
11__M_Left_little_finger.png,0,10,21
11__M_Left_little_finger.png,0,12,21
11__M_Left_little_finger.png,0,18,17
11__M_Left_little_finger.png,0,12,19
11__M_Left_little_finger.png,0,16,19
11__M_Left_little_finger.png,49,32,0
11__M_Left_little_finger.png,49,32,0
11__M_Left_little_finger.png,49,32,0
11__M_Left_little_finger.png,49,32,0
11__M_Left_little_finger.png,41,36,0
11__M_Left_little_finger.png,26,31,8
11__M_Left_little_finger.png,28,26,9
11__M_Left_little_finger.png,32,32,4
