filename,start_points,connection_points,branch_points
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,10,22,3
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,10,24,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,4,12,16
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,14,20,1
10__M_Left_little_finger.png,3,19,8
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,13,20,0
10__M_Left_little_finger.png,5,14,12
10__M_Left_little_finger.png,7,22,3
10__M_Left_little_finger.png,2,17,7
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,6,20,5
10__M_Left_little_finger.png,1,15,6
10__M_Left_little_finger.png,1,4,9
10__M_Left_little_finger.png,2,4,4
10__M_Left_little_finger.png,0,9,7
10__M_Left_little_finger.png,0,6,7
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,3,16,11
10__M_Left_little_finger.png,0,5,12
10__M_Left_little_finger.png,2,6,3
10__M_Left_little_finger.png,1,4,6
10__M_Left_little_finger.png,0,6,3
10__M_Left_little_finger.png,2,4,1
10__M_Left_little_finger.png,1,6,2
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,15,20,0
10__M_Left_little_finger.png,5,20,8
10__M_Left_little_finger.png,1,16,9
10__M_Left_little_finger.png,5,20,3
10__M_Left_little_finger.png,0,6,15
10__M_Left_little_finger.png,0,5,7
10__M_Left_little_finger.png,1,6,0
10__M_Left_little_finger.png,4,3,2
10__M_Left_little_finger.png,0,6,5
10__M_Left_little_finger.png,2,4,2
10__M_Left_little_finger.png,1,3,3
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,8,22,4
10__M_Left_little_finger.png,3,26,3
10__M_Left_little_finger.png,1,10,12
10__M_Left_little_finger.png,0,8,16
10__M_Left_little_finger.png,0,9,13
10__M_Left_little_finger.png,0,10,5
10__M_Left_little_finger.png,0,6,7
10__M_Left_little_finger.png,1,6,1
10__M_Left_little_finger.png,2,2,2
10__M_Left_little_finger.png,3,4,1
10__M_Left_little_finger.png,1,4,4
10__M_Left_little_finger.png,0,4,4
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,14,20,0
10__M_Left_little_finger.png,3,18,8
10__M_Left_little_finger.png,0,10,13
10__M_Left_little_finger.png,1,10,9
10__M_Left_little_finger.png,0,5,16
10__M_Left_little_finger.png,0,7,8
10__M_Left_little_finger.png,0,4,11
10__M_Left_little_finger.png,5,2,1
10__M_Left_little_finger.png,1,4,6
10__M_Left_little_finger.png,2,4,3
10__M_Left_little_finger.png,0,7,4
10__M_Left_little_finger.png,2,2,4
10__M_Left_little_finger.png,3,4,1
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,9,18,6
10__M_Left_little_finger.png,0,22,5
10__M_Left_little_finger.png,1,16,9
10__M_Left_little_finger.png,0,15,9
10__M_Left_little_finger.png,0,9,8
10__M_Left_little_finger.png,1,5,9
10__M_Left_little_finger.png,2,9,4
10__M_Left_little_finger.png,0,7,10
10__M_Left_little_finger.png,1,7,4
10__M_Left_little_finger.png,1,7,6
10__M_Left_little_finger.png,1,6,0
10__M_Left_little_finger.png,2,4,3
10__M_Left_little_finger.png,0,12,2
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,6,18,8
10__M_Left_little_finger.png,6,17,6
10__M_Left_little_finger.png,0,14,11
10__M_Left_little_finger.png,2,14,6
10__M_Left_little_finger.png,0,20,5
10__M_Left_little_finger.png,1,7,7
10__M_Left_little_finger.png,0,8,8
10__M_Left_little_finger.png,1,9,2
10__M_Left_little_finger.png,0,5,8
10__M_Left_little_finger.png,1,4,8
10__M_Left_little_finger.png,2,6,5
10__M_Left_little_finger.png,0,7,7
10__M_Left_little_finger.png,1,4,5
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,8,22,4
10__M_Left_little_finger.png,2,20,9
10__M_Left_little_finger.png,3,19,5
10__M_Left_little_finger.png,0,14,8
10__M_Left_little_finger.png,0,9,12
10__M_Left_little_finger.png,0,8,2
10__M_Left_little_finger.png,1,8,5
10__M_Left_little_finger.png,0,5,7
10__M_Left_little_finger.png,0,6,6
10__M_Left_little_finger.png,2,4,1
10__M_Left_little_finger.png,0,9,7
10__M_Left_little_finger.png,1,12,5
10__M_Left_little_finger.png,0,22,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,14,20,1
10__M_Left_little_finger.png,6,22,5
10__M_Left_little_finger.png,0,14,10
10__M_Left_little_finger.png,0,12,16
10__M_Left_little_finger.png,1,4,13
10__M_Left_little_finger.png,0,8,9
10__M_Left_little_finger.png,1,6,6
10__M_Left_little_finger.png,1,3,5
10__M_Left_little_finger.png,2,0,4
10__M_Left_little_finger.png,0,6,10
10__M_Left_little_finger.png,0,10,4
10__M_Left_little_finger.png,2,6,1
10__M_Left_little_finger.png,0,8,8
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,9,18,6
10__M_Left_little_finger.png,0,11,15
10__M_Left_little_finger.png,0,14,6
10__M_Left_little_finger.png,1,10,6
10__M_Left_little_finger.png,0,9,8
10__M_Left_little_finger.png,1,6,7
10__M_Left_little_finger.png,0,6,4
10__M_Left_little_finger.png,0,8,9
10__M_Left_little_finger.png,0,4,6
10__M_Left_little_finger.png,0,7,10
10__M_Left_little_finger.png,0,9,8
10__M_Left_little_finger.png,1,4,2
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,16,20,0
10__M_Left_little_finger.png,13,20,1
10__M_Left_little_finger.png,2,20,6
10__M_Left_little_finger.png,0,16,6
10__M_Left_little_finger.png,1,12,8
10__M_Left_little_finger.png,0,10,9
10__M_Left_little_finger.png,1,12,11
10__M_Left_little_finger.png,0,11,8
10__M_Left_little_finger.png,1,6,6
10__M_Left_little_finger.png,1,4,4
10__M_Left_little_finger.png,1,10,7
10__M_Left_little_finger.png,2,8,2
10__M_Left_little_finger.png,1,8,6
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,13,20,1
10__M_Left_middle_finger.png,10,20,0
10__M_Left_middle_finger.png,1,14,5
10__M_Left_middle_finger.png,0,10,10
10__M_Left_middle_finger.png,0,8,8
10__M_Left_middle_finger.png,0,6,9
10__M_Left_middle_finger.png,0,10,8
10__M_Left_middle_finger.png,0,7,5
10__M_Left_middle_finger.png,2,8,2
10__M_Left_middle_finger.png,0,6,3
10__M_Left_middle_finger.png,2,6,5
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,3,20,10
10__M_Left_middle_finger.png,0,18,7
10__M_Left_middle_finger.png,1,18,3
10__M_Left_middle_finger.png,1,10,7
10__M_Left_middle_finger.png,0,8,11
10__M_Left_middle_finger.png,0,8,8
10__M_Left_middle_finger.png,0,8,8
10__M_Left_middle_finger.png,0,4,11
10__M_Left_middle_finger.png,0,7,8
10__M_Left_middle_finger.png,0,8,4
10__M_Left_middle_finger.png,0,8,4
10__M_Left_middle_finger.png,2,2,2
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,14,20,0
10__M_Left_middle_finger.png,1,22,3
10__M_Left_middle_finger.png,2,20,9
10__M_Left_middle_finger.png,0,7,12
10__M_Left_middle_finger.png,0,10,7
10__M_Left_middle_finger.png,0,11,7
10__M_Left_middle_finger.png,0,8,8
10__M_Left_middle_finger.png,1,6,8
10__M_Left_middle_finger.png,1,4,8
10__M_Left_middle_finger.png,1,8,4
10__M_Left_middle_finger.png,0,12,2
10__M_Left_middle_finger.png,1,4,4
10__M_Left_middle_finger.png,2,0,0
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,3,20,9
10__M_Left_middle_finger.png,5,20,6
10__M_Left_middle_finger.png,0,11,13
10__M_Left_middle_finger.png,0,13,7
10__M_Left_middle_finger.png,0,12,7
10__M_Left_middle_finger.png,0,6,8
10__M_Left_middle_finger.png,0,8,7
10__M_Left_middle_finger.png,1,7,5
10__M_Left_middle_finger.png,0,4,4
10__M_Left_middle_finger.png,2,2,1
10__M_Left_middle_finger.png,2,4,1
10__M_Left_middle_finger.png,1,2,1
10__M_Left_middle_finger.png,3,4,0
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,1,26,3
10__M_Left_middle_finger.png,0,16,8
10__M_Left_middle_finger.png,2,16,8
10__M_Left_middle_finger.png,0,12,8
10__M_Left_middle_finger.png,0,14,6
10__M_Left_middle_finger.png,0,12,6
10__M_Left_middle_finger.png,0,6,2
10__M_Left_middle_finger.png,0,4,9
10__M_Left_middle_finger.png,0,4,8
10__M_Left_middle_finger.png,1,2,3
10__M_Left_middle_finger.png,0,4,7
10__M_Left_middle_finger.png,1,4,2
10__M_Left_middle_finger.png,0,6,7
10__M_Left_middle_finger.png,2,4,3
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,0,20,7
10__M_Left_middle_finger.png,0,24,1
10__M_Left_middle_finger.png,0,16,8
10__M_Left_middle_finger.png,0,20,5
10__M_Left_middle_finger.png,1,6,7
10__M_Left_middle_finger.png,0,16,4
10__M_Left_middle_finger.png,2,3,6
10__M_Left_middle_finger.png,2,2,5
10__M_Left_middle_finger.png,0,6,5
10__M_Left_middle_finger.png,2,2,1
10__M_Left_middle_finger.png,1,2,1
10__M_Left_middle_finger.png,3,0,0
10__M_Left_middle_finger.png,0,2,2
10__M_Left_middle_finger.png,0,4,2
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,0,12,12
10__M_Left_middle_finger.png,0,26,0
10__M_Left_middle_finger.png,0,18,6
10__M_Left_middle_finger.png,0,12,7
10__M_Left_middle_finger.png,0,6,11
10__M_Left_middle_finger.png,0,8,9
10__M_Left_middle_finger.png,0,5,6
10__M_Left_middle_finger.png,0,6,6
10__M_Left_middle_finger.png,0,8,8
10__M_Left_middle_finger.png,0,5,8
10__M_Left_middle_finger.png,0,2,5
10__M_Left_middle_finger.png,0,6,2
10__M_Left_middle_finger.png,1,2,0
10__M_Left_middle_finger.png,1,2,1
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,5,18,7
10__M_Left_middle_finger.png,0,26,1
10__M_Left_middle_finger.png,0,16,8
10__M_Left_middle_finger.png,1,20,6
10__M_Left_middle_finger.png,1,8,6
10__M_Left_middle_finger.png,0,8,8
10__M_Left_middle_finger.png,0,8,6
10__M_Left_middle_finger.png,0,6,6
10__M_Left_middle_finger.png,0,5,8
10__M_Left_middle_finger.png,0,6,2
10__M_Left_middle_finger.png,1,8,2
10__M_Left_middle_finger.png,1,4,2
10__M_Left_middle_finger.png,1,2,0
10__M_Left_middle_finger.png,1,4,3
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,1,18,10
10__M_Left_middle_finger.png,3,26,1
10__M_Left_middle_finger.png,2,18,4
10__M_Left_middle_finger.png,0,9,14
10__M_Left_middle_finger.png,0,12,9
10__M_Left_middle_finger.png,1,8,7
10__M_Left_middle_finger.png,0,10,6
10__M_Left_middle_finger.png,1,6,6
10__M_Left_middle_finger.png,0,8,8
10__M_Left_middle_finger.png,0,8,4
10__M_Left_middle_finger.png,0,3,5
10__M_Left_middle_finger.png,2,2,4
10__M_Left_middle_finger.png,1,2,4
10__M_Left_middle_finger.png,0,4,3
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,7,28,0
10__M_Left_middle_finger.png,1,14,13
10__M_Left_middle_finger.png,0,15,9
10__M_Left_middle_finger.png,0,10,14
10__M_Left_middle_finger.png,1,6,11
10__M_Left_middle_finger.png,0,8,9
10__M_Left_middle_finger.png,0,6,9
10__M_Left_middle_finger.png,0,4,8
10__M_Left_middle_finger.png,0,4,11
10__M_Left_middle_finger.png,1,6,8
10__M_Left_middle_finger.png,0,10,3
10__M_Left_middle_finger.png,0,6,5
10__M_Left_middle_finger.png,0,6,5
10__M_Left_middle_finger.png,0,2,2
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,11,20,1
10__M_Left_middle_finger.png,1,15,10
10__M_Left_middle_finger.png,0,18,4
10__M_Left_middle_finger.png,0,11,11
10__M_Left_middle_finger.png,1,10,8
10__M_Left_middle_finger.png,0,6,9
10__M_Left_middle_finger.png,1,4,10
10__M_Left_middle_finger.png,1,4,9
10__M_Left_middle_finger.png,1,7,5
10__M_Left_middle_finger.png,0,5,4
10__M_Left_middle_finger.png,1,6,4
10__M_Left_middle_finger.png,0,4,7
10__M_Left_middle_finger.png,0,4,2
10__M_Left_middle_finger.png,3,2,0
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,0,14,13
10__M_Left_middle_finger.png,0,14,9
10__M_Left_middle_finger.png,1,18,6
10__M_Left_middle_finger.png,0,14,9
10__M_Left_middle_finger.png,0,6,12
10__M_Left_middle_finger.png,0,14,6
10__M_Left_middle_finger.png,0,7,7
10__M_Left_middle_finger.png,1,6,8
10__M_Left_middle_finger.png,1,6,6
10__M_Left_middle_finger.png,1,5,5
10__M_Left_middle_finger.png,2,4,5
10__M_Left_middle_finger.png,2,6,4
10__M_Left_middle_finger.png,0,6,5
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,12,22,0
10__M_Left_middle_finger.png,0,16,11
10__M_Left_middle_finger.png,0,14,10
10__M_Left_middle_finger.png,0,14,11
10__M_Left_middle_finger.png,0,12,8
10__M_Left_middle_finger.png,0,10,7
10__M_Left_middle_finger.png,0,8,12
10__M_Left_middle_finger.png,0,8,7
10__M_Left_middle_finger.png,1,10,4
10__M_Left_middle_finger.png,1,6,6
10__M_Left_middle_finger.png,0,4,9
10__M_Left_middle_finger.png,2,5,4
10__M_Left_middle_finger.png,1,4,4
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,15,20,0
10__M_Left_middle_finger.png,4,24,4
10__M_Left_middle_finger.png,0,20,4
10__M_Left_middle_finger.png,0,18,8
10__M_Left_middle_finger.png,0,14,10
10__M_Left_middle_finger.png,0,12,7
10__M_Left_middle_finger.png,0,12,7
10__M_Left_middle_finger.png,0,12,6
10__M_Left_middle_finger.png,0,14,6
10__M_Left_middle_finger.png,0,10,3
10__M_Left_middle_finger.png,0,10,4
10__M_Left_middle_finger.png,2,8,2
10__M_Left_middle_finger.png,2,8,3
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,16,20,0
10__M_Left_middle_finger.png,13,22,0
10__M_Left_middle_finger.png,4,22,4
10__M_Left_middle_finger.png,1,18,7
10__M_Left_middle_finger.png,1,10,8
10__M_Left_middle_finger.png,0,8,12
10__M_Left_middle_finger.png,0,10,9
10__M_Left_middle_finger.png,0,6,6
10__M_Left_middle_finger.png,0,10,7
10__M_Left_middle_finger.png,1,3,5
10__M_Left_middle_finger.png,0,8,6
10__M_Left_middle_finger.png,1,6,5
10__M_Left_ring_finger.png,16,20,0
10__M_Left_ring_finger.png,16,20,0
10__M_Left_ring_finger.png,16,20,0
10__M_Left_ring_finger.png,16,20,0
10__M_Left_ring_finger.png,16,20,0
10__M_Left_ring_finger.png,16,20,0
10__M_Left_ring_finger.png,16,20,0
10__M_Left_ring_finger.png,16,20,0
10__M_Left_ring_finger.png,12,20,1
10__M_Left_ring_finger.png,9,18,5
10__M_Left_ring_finger.png,3,30,0
