filename,start_points,connection_points,branch_points
1__M_Left_thumb_finger.png,688,533,320
1__M_Left_thumb_finger.png,10,271,510
200__M_Left_index_finger.png,1042,312,277
200__M_Left_index_finger.png,371,328,213
200__M_Left_index_finger.png,1051,391,225
200__M_Left_index_finger.png,662,301,177
200__M_Left_little_finger.png,1271,249,145
200__M_Left_little_finger.png,492,268,120
200__M_Left_little_finger.png,1416,306,116
200__M_Left_little_finger.png,688,228,117
200__M_Left_middle_finger.png,950,231,329
200__M_Left_middle_finger.png,41,179,293
200__M_Left_middle_finger.png,1173,310,163
200__M_Left_middle_finger.png,604,235,154
200__M_Left_ring_finger.png,1262,248,172
200__M_Left_ring_finger.png,224,219,96
200__M_Left_ring_finger.png,1335,274,155
200__M_Left_ring_finger.png,490,244,173
200__M_Left_thumb_finger.png,1063,496,221
200__M_Left_thumb_finger.png,19,397,529
200__M_Left_thumb_finger.png,1117,533,153
200__M_Left_thumb_finger.png,256,453,431
202__M_Left_index_finger.png,1391,204,127
202__M_Left_index_finger.png,520,210,185
202__M_Left_index_finger.png,1101,287,178
202__M_Left_index_finger.png,202,246,115
202__M_Left_little_finger.png,1455,222,131
202__M_Left_little_finger.png,520,237,165
202__M_Left_little_finger.png,1227,358,197
202__M_Left_little_finger.png,273,348,462
202__M_Left_middle_finger.png,1112,251,167
202__M_Left_middle_finger.png,251,194,133
202__M_Left_middle_finger.png,934,328,264
202__M_Left_middle_finger.png,118,203,261
202__M_Left_ring_finger.png,1145,263,137
202__M_Left_ring_finger.png,44,200,198
202__M_Left_ring_finger.png,1253,230,199
202__M_Left_ring_finger.png,565,262,208
202__M_Left_thumb_finger.png,996,290,265
202__M_Left_thumb_finger.png,34,156,230
202__M_Left_thumb_finger.png,942,474,206
202__M_Left_thumb_finger.png,7,224,587
204__F_Left_index_finger.png,1068,298,276
204__F_Left_index_finger.png,35,215,375
204__F_Left_index_finger.png,1152,307,272
204__F_Left_index_finger.png,192,279,461
204__F_Left_little_finger.png,1566,207,78
204__F_Left_little_finger.png,849,211,90
204__F_Left_little_finger.png,1372,228,156
204__F_Left_little_finger.png,644,214,130
204__F_Left_middle_finger.png,1263,221,213
204__F_Left_middle_finger.png,94,250,357
204__F_Left_middle_finger.png,1097,264,264
204__F_Left_middle_finger.png,33,194,406
204__F_Left_ring_finger.png,1136,236,272
204__F_Left_ring_finger.png,74,285,406
204__F_Left_ring_finger.png,858,246,310
204__F_Left_ring_finger.png,139,200,155
204__F_Left_thumb_finger.png,1026,284,207
204__F_Left_thumb_finger.png,47,97,165
204__F_Left_thumb_finger.png,924,235,303
204__F_Left_thumb_finger.png,49,162,308
206__M_Left_index_finger.png,682,411,316
206__M_Left_index_finger.png,233,239,168
206__M_Left_index_finger.png,840,464,236
206__M_Left_index_finger.png,70,183,274
206__M_Left_little_finger.png,1030,370,295
206__M_Left_little_finger.png,92,204,209
206__M_Left_little_finger.png,1001,473,185
206__M_Left_little_finger.png,225,221,163
206__M_Left_middle_finger.png,655,310,421
206__M_Left_middle_finger.png,36,178,201
206__M_Left_middle_finger.png,727,432,385
206__M_Left_middle_finger.png,35,294,386
206__M_Left_ring_finger.png,848,460,273
206__M_Left_ring_finger.png,37,204,390
206__M_Left_ring_finger.png,725,432,356
206__M_Left_ring_finger.png,20,141,391
206__M_Left_thumb_finger.png,936,298,291
206__M_Left_thumb_finger.png,12,327,464
206__M_Left_thumb_finger.png,815,278,264
206__M_Left_thumb_finger.png,5,177,461
208__M_Left_index_finger.png,1037,208,310
208__M_Left_index_finger.png,455,187,393
208__M_Left_index_finger.png,747,312,329
208__M_Left_index_finger.png,50,249,344
208__M_Left_little_finger.png,1166,256,374
208__M_Left_little_finger.png,4,119,812
208__M_Left_little_finger.png,1375,219,289
208__M_Left_little_finger.png,442,222,578
208__M_Left_middle_finger.png,866,260,438
208__M_Left_middle_finger.png,5,114,640
208__M_Left_middle_finger.png,919,295,447
208__M_Left_middle_finger.png,190,269,581
208__M_Left_ring_finger.png,902,297,389
208__M_Left_ring_finger.png,6,139,676
208__M_Left_ring_finger.png,901,253,485
208__M_Left_ring_finger.png,304,288,531
208__M_Left_thumb_finger.png,799,315,493
208__M_Left_thumb_finger.png,7,132,719
208__M_Left_thumb_finger.png,740,357,469
208__M_Left_thumb_finger.png,52,238,433
216__M_Left_index_finger.png,981,289,349
216__M_Left_index_finger.png,622,200,336
216__M_Left_index_finger.png,505,542,380
216__M_Left_index_finger.png,12,190,468
216__M_Left_little_finger.png,1360,260,207
216__M_Left_little_finger.png,254,214,681
216__M_Left_little_finger.png,1163,308,312
216__M_Left_little_finger.png,36,235,769
216__M_Left_middle_finger.png,834,279,410
216__M_Left_middle_finger.png,58,188,300
216__M_Left_middle_finger.png,728,454,357
216__M_Left_middle_finger.png,27,131,446
216__M_Left_ring_finger.png,647,372,408
216__M_Left_ring_finger.png,37,97,268
216__M_Left_ring_finger.png,709,309,463
216__M_Left_ring_finger.png,100,218,241
216__M_Left_thumb_finger.png,1278,308,201
216__M_Left_thumb_finger.png,24,192,429
216__M_Left_thumb_finger.png,919,310,328
216__M_Left_thumb_finger.png,8,192,606
21__M_Left_index_finger.png,1393,289,134
21__M_Left_index_finger.png,153,363,475
21__M_Left_index_finger.png,1322,334,121
21__M_Left_index_finger.png,29,287,540
21__M_Left_little_finger.png,1406,228,121
21__M_Left_little_finger.png,382,248,245
21__M_Left_little_finger.png,1248,263,175
21__M_Left_little_finger.png,22,223,426
21__M_Left_middle_finger.png,1343,240,168
21__M_Left_middle_finger.png,17,297,518
21__M_Left_middle_finger.png,1282,303,147
21__M_Left_middle_finger.png,4,224,604
21__M_Left_ring_finger.png,1553,249,75
21__M_Left_ring_finger.png,79,235,451
21__M_Left_ring_finger.png,1495,293,111
21__M_Left_ring_finger.png,15,281,501
21__M_Left_thumb_finger.png,1316,308,160
21__M_Left_thumb_finger.png,283,302,527
21__M_Left_thumb_finger.png,984,429,224
21__M_Left_thumb_finger.png,3,347,477
221__M_Left_index_finger.png,1032,292,201
221__M_Left_index_finger.png,64,182,167
221__M_Left_index_finger.png,1358,225,69
221__M_Left_index_finger.png,240,210,107
221__M_Left_little_finger.png,1781,189,42
221__M_Left_little_finger.png,108,232,395
221__M_Left_little_finger.png,1894,186,9
221__M_Left_little_finger.png,848,242,162
221__M_Left_middle_finger.png,1355,233,140
221__M_Left_middle_finger.png,158,217,164
221__M_Left_middle_finger.png,1208,264,229
221__M_Left_middle_finger.png,35,156,259
221__M_Left_ring_finger.png,1452,231,132
221__M_Left_ring_finger.png,429,218,139
221__M_Left_ring_finger.png,1227,250,219
221__M_Left_ring_finger.png,55,156,159
221__M_Left_thumb_finger.png,955,377,278
221__M_Left_thumb_finger.png,41,300,564
221__M_Left_thumb_finger.png,798,349,287
221__M_Left_thumb_finger.png,5,201,517
291__M_Left_index_finger.png,831,317,331
291__M_Left_index_finger.png,135,182,302
291__M_Left_index_finger.png,1352,255,115
291__M_Left_index_finger.png,636,302,115
291__M_Left_little_finger.png,1623,200,119
291__M_Left_little_finger.png,860,239,218
291__M_Left_little_finger.png,1347,275,159
291__M_Left_little_finger.png,76,252,295
291__M_Left_middle_finger.png,1028,260,270
291__M_Left_middle_finger.png,161,201,396
291__M_Left_middle_finger.png,1270,251,126
291__M_Left_middle_finger.png,344,261,393
291__M_Left_ring_finger.png,1084,261,238
291__M_Left_ring_finger.png,58,248,360
291__M_Left_ring_finger.png,1160,223,216
291__M_Left_ring_finger.png,555,267,300
291__M_Left_thumb_finger.png,800,540,331
291__M_Left_thumb_finger.png,36,422,509
291__M_Left_thumb_finger.png,664,494,430
291__M_Left_thumb_finger.png,15,177,401
400__M_Left_index_finger.png,913,329,409
400__M_Left_index_finger.png,417,231,359
400__M_Left_index_finger.png,827,382,401
400__M_Left_index_finger.png,108,239,451
400__M_Left_little_finger.png,1604,207,159
400__M_Left_little_finger.png,599,203,429
400__M_Left_little_finger.png,1456,267,161
400__M_Left_little_finger.png,144,350,566
400__M_Left_middle_finger.png,1061,274,297
400__M_Left_middle_finger.png,564,284,405
400__M_Left_middle_finger.png,1133,295,273
400__M_Left_middle_finger.png,379,322,514
400__M_Left_ring_finger.png,699,332,390
400__M_Left_ring_finger.png,777,273,291
400__M_Left_ring_finger.png,674,371,419
400__M_Left_ring_finger.png,819,261,335
400__M_Left_thumb_finger.png,1081,498,233
400__M_Left_thumb_finger.png,62,336,869
400__M_Left_thumb_finger.png,818,454,352
400__M_Left_thumb_finger.png,94,256,719
408__M_Left_index_finger.png,1220,284,259
408__M_Left_index_finger.png,362,226,528
408__M_Left_index_finger.png,714,400,429
408__M_Left_index_finger.png,13,162,504
408__M_Left_little_finger.png,789,385,412
408__M_Left_little_finger.png,148,298,603
408__M_Left_little_finger.png,1091,414,295
408__M_Left_little_finger.png,757,294,422
408__M_Left_middle_finger.png,863,375,373
408__M_Left_middle_finger.png,1,239,659
408__M_Left_middle_finger.png,1203,313,250
408__M_Left_middle_finger.png,333,253,353
408__M_Left_ring_finger.png,1578,232,133
408__M_Left_ring_finger.png,474,252,553
408__M_Left_ring_finger.png,1183,322,245
408__M_Left_ring_finger.png,1,178,706
408__M_Left_thumb_finger.png,969,366,274
408__M_Left_thumb_finger.png,27,366,553
408__M_Left_thumb_finger.png,818,472,327
408__M_Left_thumb_finger.png,207,469,430
413__M_Left_index_finger.png,1110,284,212
413__M_Left_index_finger.png,163,306,341
413__M_Left_index_finger.png,1157,285,153
413__M_Left_index_finger.png,76,288,406
413__M_Left_little_finger.png,1781,187,31
413__M_Left_little_finger.png,901,228,256
413__M_Left_little_finger.png,1267,250,94
413__M_Left_little_finger.png,43,199,277
413__M_Left_middle_finger.png,1094,264,221
413__M_Left_middle_finger.png,100,271,422
413__M_Left_middle_finger.png,896,282,348
413__M_Left_middle_finger.png,62,312,502
413__M_Left_ring_finger.png,1525,230,131
413__M_Left_ring_finger.png,402,229,457
413__M_Left_ring_finger.png,1099,324,263
413__M_Left_ring_finger.png,24,212,457
413__M_Left_thumb_finger.png,1309,490,107
413__M_Left_thumb_finger.png,95,457,541
413__M_Left_thumb_finger.png,997,545,174
413__M_Left_thumb_finger.png,8,201,668
448__M_Left_index_finger.png,949,328,178
448__M_Left_index_finger.png,405,201,199
448__M_Left_index_finger.png,367,451,316
448__M_Left_index_finger.png,18,102,214
448__M_Left_little_finger.png,744,566,224
448__M_Left_little_finger.png,8,216,444
448__M_Left_little_finger.png,720,529,229
448__M_Left_little_finger.png,68,213,398
448__M_Left_middle_finger.png,599,380,295
448__M_Left_middle_finger.png,8,124,358
448__M_Left_middle_finger.png,630,338,378
448__M_Left_middle_finger.png,15,155,517
448__M_Left_ring_finger.png,1035,301,190
448__M_Left_ring_finger.png,26,172,320
448__M_Left_ring_finger.png,1320,236,162
448__M_Left_ring_finger.png,221,201,400
448__M_Left_thumb_finger.png,871,426,159
448__M_Left_thumb_finger.png,30,90,215
448__M_Left_thumb_finger.png,519,616,173
448__M_Left_thumb_finger.png,19,189,253
4__M_Left_index_finger.png,1340,355,168
4__M_Left_index_finger.png,145,444,565
4__M_Left_index_finger.png,1035,395,264
4__M_Left_index_finger.png,4,144,667
4__M_Left_little_finger.png,1378,335,193
4__M_Left_little_finger.png,306,264,372
4__M_Left_little_finger.png,1302,311,209
4__M_Left_little_finger.png,113,206,402
4__M_Left_middle_finger.png,1269,346,216
4__M_Left_middle_finger.png,681,360,446
4__M_Left_middle_finger.png,976,442,272
4__M_Left_middle_finger.png,196,487,527
4__M_Left_ring_finger.png,1257,357,229
4__M_Left_ring_finger.png,199,356,518
4__M_Left_ring_finger.png,856,416,333
4__M_Left_ring_finger.png,7,220,531
4__M_Left_thumb_finger.png,1462,436,77
4__M_Left_thumb_finger.png,457,771,318
4__M_Left_thumb_finger.png,1130,455,187
4__M_Left_thumb_finger.png,0,363,552
528__F_Left_index_finger.png,1192,320,264
528__F_Left_index_finger.png,513,301,472
528__F_Left_index_finger.png,704,405,437
528__F_Left_index_finger.png,165,330,549
528__F_Left_little_finger.png,1655,207,103
528__F_Left_little_finger.png,1345,205,186
528__F_Left_little_finger.png,847,302,423
528__F_Left_little_finger.png,32,190,487
528__F_Left_middle_finger.png,1372,253,223
528__F_Left_middle_finger.png,565,284,460
528__F_Left_middle_finger.png,748,373,428
528__F_Left_middle_finger.png,47,276,602
528__F_Left_ring_finger.png,812,409,404
528__F_Left_ring_finger.png,51,358,705
528__F_Left_ring_finger.png,977,359,324
528__F_Left_ring_finger.png,944,300,305
528__F_Left_thumb_finger.png,1141,443,247
528__F_Left_thumb_finger.png,56,305,610
528__F_Left_thumb_finger.png,852,529,313
528__F_Left_thumb_finger.png,12,263,560
565__M_Left_index_finger.png,903,293,332
565__M_Left_index_finger.png,48,184,341
565__M_Left_index_finger.png,1227,244,200
565__M_Left_index_finger.png,174,215,163
565__M_Left_little_finger.png,1542,205,182
565__M_Left_little_finger.png,550,212,590
565__M_Left_little_finger.png,1316,349,212
565__M_Left_little_finger.png,140,302,689
565__M_Left_middle_finger.png,965,261,334
565__M_Left_middle_finger.png,444,243,366
565__M_Left_middle_finger.png,899,392,354
565__M_Left_middle_finger.png,187,264,446
565__M_Left_ring_finger.png,574,357,493
565__M_Left_ring_finger.png,22,264,522
565__M_Left_ring_finger.png,870,242,400
565__M_Left_ring_finger.png,448,310,396
565__M_Left_thumb_finger.png,539,458,404
565__M_Left_thumb_finger.png,43,361,592
565__M_Left_thumb_finger.png,260,493,521
565__M_Left_thumb_finger.png,25,178,401
566__M_Left_index_finger.png,925,396,281
566__M_Left_index_finger.png,23,198,376
566__M_Left_index_finger.png,1165,309,254
566__M_Left_index_finger.png,640,227,307
566__M_Left_little_finger.png,1304,324,247
566__M_Left_little_finger.png,256,302,657
566__M_Left_little_finger.png,1446,325,176
566__M_Left_little_finger.png,750,359,393
566__M_Left_middle_finger.png,986,335,338
566__M_Left_middle_finger.png,37,174,652
566__M_Left_middle_finger.png,926,479,253
566__M_Left_middle_finger.png,163,224,660
566__M_Left_ring_finger.png,993,368,351
566__M_Left_ring_finger.png,17,156,600
566__M_Left_ring_finger.png,1121,351,264
566__M_Left_ring_finger.png,633,255,380
566__M_Left_thumb_finger.png,1419,237,184
566__M_Left_thumb_finger.png,771,191,388
566__M_Left_thumb_finger.png,898,319,359
566__M_Left_thumb_finger.png,3,292,526
578__M_Left_index_finger.png,1444,353,102
578__M_Left_index_finger.png,596,361,366
578__M_Left_index_finger.png,940,473,300
578__M_Left_index_finger.png,12,263,570
578__M_Left_little_finger.png,1525,287,136
578__M_Left_little_finger.png,454,392,607
578__M_Left_little_finger.png,1426,283,200
578__M_Left_little_finger.png,379,542,542
578__M_Left_middle_finger.png,1156,393,271
578__M_Left_middle_finger.png,81,341,519
578__M_Left_middle_finger.png,1002,565,247
578__M_Left_middle_finger.png,10,284,715
578__M_Left_ring_finger.png,1391,264,228
578__M_Left_ring_finger.png,305,290,393
578__M_Left_ring_finger.png,1161,380,283
578__M_Left_ring_finger.png,80,357,526
578__M_Left_thumb_finger.png,972,597,160
578__M_Left_thumb_finger.png,3,568,505
578__M_Left_thumb_finger.png,946,522,263
578__M_Left_thumb_finger.png,7,561,528
8__M_Left_index_finger.png,767,314,423
8__M_Left_index_finger.png,710,381,303
8__M_Left_index_finger.png,642,425,360
8__M_Left_index_finger.png,57,265,389
8__M_Left_little_finger.png,1586,270,120
8__M_Left_little_finger.png,414,251,365
8__M_Left_little_finger.png,1521,298,123
8__M_Left_little_finger.png,378,350,332
8__M_Left_middle_finger.png,539,286,510
8__M_Left_middle_finger.png,66,267,519
8__M_Left_middle_finger.png,859,333,339
8__M_Left_middle_finger.png,63,293,425
8__M_Left_ring_finger.png,1427,211,149
8__M_Left_ring_finger.png,622,265,228
8__M_Left_ring_finger.png,595,282,334
8__M_Left_ring_finger.png,35,129,101
8__M_Left_thumb_finger.png,461,362,498
8__M_Left_thumb_finger.png,24,272,518
8__M_Left_thumb_finger.png,456,302,580
8__M_Left_thumb_finger.png,11,244,434
