filename,start_points,connection_points,branch_points
10__M_Left_index_finger.png,0,6,17
10__M_Left_index_finger.png,0,10,8
10__M_Left_index_finger.png,0,8,7
10__M_Left_index_finger.png,3,4,6
10__M_Left_index_finger.png,1,6,5
10__M_Left_index_finger.png,0,4,8
10__M_Left_index_finger.png,0,6,2
10__M_Left_index_finger.png,14,24,3
10__M_Left_index_finger.png,9,26,4
10__M_Left_index_finger.png,0,26,7
10__M_Left_index_finger.png,2,19,9
10__M_Left_index_finger.png,0,26,3
10__M_Left_index_finger.png,0,13,15
10__M_Left_index_finger.png,0,7,14
10__M_Left_index_finger.png,2,10,6
10__M_Left_index_finger.png,0,6,14
10__M_Left_index_finger.png,1,6,9
10__M_Left_index_finger.png,1,8,6
10__M_Left_index_finger.png,0,9,8
10__M_Left_index_finger.png,0,6,5
10__M_Left_index_finger.png,20,22,0
10__M_Left_index_finger.png,10,22,8
10__M_Left_index_finger.png,4,24,9
10__M_Left_index_finger.png,0,19,13
10__M_Left_index_finger.png,0,19,11
10__M_Left_index_finger.png,0,8,17
10__M_Left_index_finger.png,0,9,14
10__M_Left_index_finger.png,0,10,11
10__M_Left_index_finger.png,1,6,13
10__M_Left_index_finger.png,0,10,5
10__M_Left_index_finger.png,0,8,6
10__M_Left_index_finger.png,0,7,8
10__M_Left_index_finger.png,0,4,10
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,16,20,5
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,12,26,1
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,4,16,16
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,18,22,1
10__M_Left_little_finger.png,3,19,13
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,9,16,10
10__M_Left_little_finger.png,10,24,3
10__M_Left_little_finger.png,2,17,12
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,3,22,8
10__M_Left_little_finger.png,0,10,7
10__M_Left_little_finger.png,1,6,6
10__M_Left_little_finger.png,0,9,9
10__M_Left_little_finger.png,1,6,7
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,1,15,16
10__M_Left_little_finger.png,2,4,9
10__M_Left_little_finger.png,1,6,5
10__M_Left_little_finger.png,1,4,7
10__M_Left_little_finger.png,1,6,1
10__M_Left_little_finger.png,0,8,2
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,10,20,9
10__M_Left_little_finger.png,3,18,10
10__M_Left_little_finger.png,4,19,10
10__M_Left_little_finger.png,0,2,19
10__M_Left_little_finger.png,1,4,5
10__M_Left_little_finger.png,2,5,4
10__M_Left_little_finger.png,0,6,6
10__M_Left_little_finger.png,2,5,2
10__M_Left_little_finger.png,2,5,3
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,18,22,1
10__M_Left_little_finger.png,12,24,2
10__M_Left_little_finger.png,1,20,10
10__M_Left_little_finger.png,0,10,17
10__M_Left_little_finger.png,0,7,16
10__M_Left_little_finger.png,1,8,9
10__M_Left_little_finger.png,1,4,8
10__M_Left_little_finger.png,2,4,2
10__M_Left_little_finger.png,5,4,1
10__M_Left_little_finger.png,1,4,4
10__M_Left_little_finger.png,1,4,4
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,12,26,1
10__M_Left_little_finger.png,0,14,16
10__M_Left_little_finger.png,0,12,10
10__M_Left_little_finger.png,0,5,19
10__M_Left_little_finger.png,1,7,9
10__M_Left_little_finger.png,2,4,9
10__M_Left_little_finger.png,4,6,1
10__M_Left_little_finger.png,0,4,9
10__M_Left_little_finger.png,2,5,4
10__M_Left_little_finger.png,1,4,5
10__M_Left_little_finger.png,2,6,1
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,2,28,4
10__M_Left_little_finger.png,1,26,4
10__M_Left_little_finger.png,0,18,13
10__M_Left_little_finger.png,0,11,8
10__M_Left_little_finger.png,1,8,9
10__M_Left_little_finger.png,2,12,3
10__M_Left_little_finger.png,1,9,8
10__M_Left_little_finger.png,0,8,7
10__M_Left_little_finger.png,2,4,5
10__M_Left_little_finger.png,1,6,3
10__M_Left_little_finger.png,0,14,2
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,16,20,5
10__M_Left_little_finger.png,2,27,8
10__M_Left_little_finger.png,0,24,6
10__M_Left_little_finger.png,2,18,9
10__M_Left_little_finger.png,0,20,6
10__M_Left_little_finger.png,1,7,7
10__M_Left_little_finger.png,0,11,11
10__M_Left_little_finger.png,1,8,4
10__M_Left_little_finger.png,0,4,12
10__M_Left_little_finger.png,0,10,4
10__M_Left_little_finger.png,2,7,7
10__M_Left_little_finger.png,1,6,6
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,1,32,4
10__M_Left_little_finger.png,4,28,3
10__M_Left_little_finger.png,0,14,13
10__M_Left_little_finger.png,0,11,13
10__M_Left_little_finger.png,0,8,4
10__M_Left_little_finger.png,1,6,10
10__M_Left_little_finger.png,1,5,7
10__M_Left_little_finger.png,2,6,1
10__M_Left_little_finger.png,0,7,10
10__M_Left_little_finger.png,1,14,6
10__M_Left_little_finger.png,0,22,2
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,20,22,0
10__M_Left_little_finger.png,14,24,3
10__M_Left_little_finger.png,0,18,14
10__M_Left_little_finger.png,0,14,16
10__M_Left_little_finger.png,1,10,12
10__M_Left_little_finger.png,0,8,12
10__M_Left_little_finger.png,1,7,6
10__M_Left_little_finger.png,1,2,6
10__M_Left_little_finger.png,1,5,5
10__M_Left_little_finger.png,0,12,7
10__M_Left_little_finger.png,2,6,3
10__M_Left_little_finger.png,0,8,10
10__M_Left_middle_finger.png,20,22,0
10__M_Left_middle_finger.png,20,22,0
10__M_Left_middle_finger.png,20,22,0
10__M_Left_middle_finger.png,20,22,0
10__M_Left_middle_finger.png,13,20,4
10__M_Left_middle_finger.png,1,16,6
10__M_Left_middle_finger.png,0,10,13
10__M_Left_middle_finger.png,1,4,13
10__M_Left_middle_finger.png,0,4,14
10__M_Left_middle_finger.png,0,9,11
10__M_Left_middle_finger.png,2,8,4
10__M_Left_middle_finger.png,0,6,3
10__M_Left_middle_finger.png,1,9,5
10__M_Left_middle_finger.png,20,22,0
10__M_Left_middle_finger.png,20,22,0
10__M_Left_middle_finger.png,18,22,1
10__M_Left_middle_finger.png,2,20,11
10__M_Left_middle_finger.png,0,20,6
10__M_Left_middle_finger.png,0,12,10
10__M_Left_middle_finger.png,0,8,13
10__M_Left_middle_finger.png,1,10,8
10__M_Left_middle_finger.png,0,8,12
10__M_Left_middle_finger.png,1,6,8
10__M_Left_middle_finger.png,1,6,8
10__M_Left_middle_finger.png,0,10,5
10__M_Left_middle_finger.png,3,3,2
10__M_Left_middle_finger.png,20,22,0
10__M_Left_middle_finger.png,20,22,0
10__M_Left_middle_finger.png,6,30,2
10__M_Left_middle_finger.png,2,22,7
10__M_Left_middle_finger.png,0,15,10
10__M_Left_middle_finger.png,0,11,10
10__M_Left_middle_finger.png,0,11,9
10__M_Left_middle_finger.png,0,10,10
10__M_Left_middle_finger.png,0,6,11
10__M_Left_middle_finger.png,1,6,8
10__M_Left_middle_finger.png,0,10,5
10__M_Left_middle_finger.png,1,4,6
10__M_Left_middle_finger.png,2,0,0
10__M_Left_middle_finger.png,20,22,0
10__M_Left_middle_finger.png,20,22,0
10__M_Left_middle_finger.png,0,14,21
10__M_Left_middle_finger.png,1,20,13
10__M_Left_middle_finger.png,0,11,12
10__M_Left_middle_finger.png,0,12,10
10__M_Left_middle_finger.png,0,6,11
10__M_Left_middle_finger.png,0,8,9
10__M_Left_middle_finger.png,1,5,5
10__M_Left_middle_finger.png,2,4,1
10__M_Left_middle_finger.png,4,4,0
10__M_Left_middle_finger.png,3,2,1
10__M_Left_middle_finger.png,3,4,1
10__M_Left_middle_finger.png,17,24,0
10__M_Left_middle_finger.png,0,24,7
10__M_Left_middle_finger.png,0,22,9
10__M_Left_middle_finger.png,2,18,9
10__M_Left_middle_finger.png,1,18,4
10__M_Left_middle_finger.png,1,12,6
10__M_Left_middle_finger.png,0,8,3
10__M_Left_middle_finger.png,0,6,7
10__M_Left_middle_finger.png,0,6,8
10__M_Left_middle_finger.png,1,4,4
10__M_Left_middle_finger.png,1,6,1
10__M_Left_middle_finger.png,0,6,9
10__M_Left_middle_finger.png,2,4,3
10__M_Left_middle_finger.png,20,22,0
10__M_Left_middle_finger.png,0,21,12
10__M_Left_middle_finger.png,0,20,5
10__M_Left_middle_finger.png,1,14,10
10__M_Left_middle_finger.png,1,16,9
10__M_Left_middle_finger.png,0,16,4
10__M_Left_middle_finger.png,1,5,6
10__M_Left_middle_finger.png,0,5,9
10__M_Left_middle_finger.png,1,6,2
10__M_Left_middle_finger.png,2,2,1
10__M_Left_middle_finger.png,2,0,0
10__M_Left_middle_finger.png,1,2,2
10__M_Left_middle_finger.png,0,4,2
10__M_Left_middle_finger.png,20,22,0
10__M_Left_middle_finger.png,0,24,6
10__M_Left_middle_finger.png,0,22,4
10__M_Left_middle_finger.png,1,22,1
10__M_Left_middle_finger.png,0,6,16
10__M_Left_middle_finger.png,0,10,9
10__M_Left_middle_finger.png,0,7,7
10__M_Left_middle_finger.png,0,6,10
10__M_Left_middle_finger.png,0,9,8
10__M_Left_middle_finger.png,1,4,4
10__M_Left_middle_finger.png,1,4,4
10__M_Left_middle_finger.png,0,4,1
10__M_Left_middle_finger.png,1,2,1
10__M_Left_middle_finger.png,20,22,0
10__M_Left_middle_finger.png,5,30,1
10__M_Left_middle_finger.png,0,18,9
10__M_Left_middle_finger.png,1,22,4
10__M_Left_middle_finger.png,0,18,5
10__M_Left_middle_finger.png,0,8,12
10__M_Left_middle_finger.png,0,8,6
10__M_Left_middle_finger.png,0,6,8
10__M_Left_middle_finger.png,0,6,9
10__M_Left_middle_finger.png,0,8,3
10__M_Left_middle_finger.png,3,3,3
10__M_Left_middle_finger.png,1,4,0
10__M_Left_middle_finger.png,1,4,3
10__M_Left_middle_finger.png,20,22,0
10__M_Left_middle_finger.png,1,20,12
10__M_Left_middle_finger.png,2,20,7
10__M_Left_middle_finger.png,1,17,13
10__M_Left_middle_finger.png,0,12,13
10__M_Left_middle_finger.png,1,10,8
10__M_Left_middle_finger.png,0,10,8
10__M_Left_middle_finger.png,0,8,9
10__M_Left_middle_finger.png,0,8,10
10__M_Left_middle_finger.png,0,5,4
10__M_Left_middle_finger.png,1,4,3
10__M_Left_middle_finger.png,0,6,4
10__M_Left_middle_finger.png,0,4,4
10__M_Left_middle_finger.png,20,22,0
10__M_Left_middle_finger.png,6,30,2
10__M_Left_middle_finger.png,0,20,11
10__M_Left_middle_finger.png,0,15,12
10__M_Left_middle_finger.png,0,14,10
10__M_Left_middle_finger.png,0,8,12
10__M_Left_middle_finger.png,0,6,10
10__M_Left_middle_finger.png,1,4,10
10__M_Left_middle_finger.png,1,5,10
10__M_Left_middle_finger.png,0,11,8
10__M_Left_middle_finger.png,1,8,4
10__M_Left_middle_finger.png,0,7,6
10__M_Left_middle_finger.png,1,2,2
10__M_Left_middle_finger.png,20,22,0
10__M_Left_middle_finger.png,7,30,0
10__M_Left_middle_finger.png,0,11,14
10__M_Left_middle_finger.png,0,20,7
10__M_Left_middle_finger.png,0,12,11
10__M_Left_middle_finger.png,0,6,12
10__M_Left_middle_finger.png,0,6,13
10__M_Left_middle_finger.png,1,4,10
10__M_Left_middle_finger.png,2,2,9
10__M_Left_middle_finger.png,1,4,6
10__M_Left_middle_finger.png,0,6,7
10__M_Left_middle_finger.png,0,6,2
10__M_Left_middle_finger.png,3,2,0
10__M_Left_middle_finger.png,20,22,0
10__M_Left_middle_finger.png,17,22,1
10__M_Left_middle_finger.png,0,10,20
10__M_Left_middle_finger.png,0,18,9
10__M_Left_middle_finger.png,0,14,13
10__M_Left_middle_finger.png,0,8,14
10__M_Left_middle_finger.png,1,16,7
10__M_Left_middle_finger.png,1,8,6
10__M_Left_middle_finger.png,1,6,9
10__M_Left_middle_finger.png,2,6,7
10__M_Left_middle_finger.png,4,2,5
10__M_Left_middle_finger.png,2,8,5
10__M_Left_middle_finger.png,0,6,7
10__M_Left_middle_finger.png,20,22,0
10__M_Left_middle_finger.png,20,22,0
10__M_Left_middle_finger.png,8,22,4
10__M_Left_middle_finger.png,5,18,9
10__M_Left_middle_finger.png,0,18,10
10__M_Left_middle_finger.png,0,16,8
10__M_Left_middle_finger.png,0,12,8
10__M_Left_middle_finger.png,0,10,11
10__M_Left_middle_finger.png,0,8,11
10__M_Left_middle_finger.png,0,10,6
10__M_Left_middle_finger.png,1,4,11
10__M_Left_middle_finger.png,2,5,5
10__M_Left_middle_finger.png,1,4,5
10__M_Left_ring_finger.png,20,22,0
10__M_Left_ring_finger.png,20,22,0
10__M_Left_ring_finger.png,20,22,0
10__M_Left_ring_finger.png,20,22,0
10__M_Left_ring_finger.png,20,22,0
10__M_Left_ring_finger.png,20,22,0
10__M_Left_ring_finger.png,20,22,0
10__M_Left_ring_finger.png,15,22,0
10__M_Left_ring_finger.png,13,24,2
10__M_Left_ring_finger.png,7,32,0
10__M_Left_ring_finger.png,10,18,11
10__M_Left_ring_finger.png,4,22,12
10__M_Left_ring_finger.png,2,24,8
10__M_Left_ring_finger.png,20,22,0
10__M_Left_ring_finger.png,20,22,0
10__M_Left_ring_finger.png,20,22,0
10__M_Left_ring_finger.png,20,22,0
10__M_Left_ring_finger.png,16,24,0
10__M_Left_ring_finger.png,1,20,10
10__M_Left_ring_finger.png,0,15,7
10__M_Left_ring_finger.png,0,14,3
10__M_Left_ring_finger.png,0,6,11
10__M_Left_ring_finger.png,0,7,12
10__M_Left_ring_finger.png,2,14,10
10__M_Left_ring_finger.png,2,22,8
10__M_Left_ring_finger.png,0,7,16
10__M_Left_ring_finger.png,20,22,0
10__M_Left_ring_finger.png,20,22,0
10__M_Left_ring_finger.png,20,22,0
10__M_Left_ring_finger.png,8,26,4
10__M_Left_ring_finger.png,2,17,11
10__M_Left_ring_finger.png,0,16,10
10__M_Left_ring_finger.png,1,9,6
10__M_Left_ring_finger.png,0,12,6
10__M_Left_ring_finger.png,1,12,8
10__M_Left_ring_finger.png,0,7,12
10__M_Left_ring_finger.png,0,9,8
10__M_Left_ring_finger.png,1,10,7
10__M_Left_ring_finger.png,1,6,10
10__M_Left_ring_finger.png,20,22,0
10__M_Left_ring_finger.png,20,22,0
10__M_Left_ring_finger.png,8,20,9
10__M_Left_ring_finger.png,2,19,12
10__M_Left_ring_finger.png,2,16,9
10__M_Left_ring_finger.png,0,10,12
10__M_Left_ring_finger.png,0,9,9
10__M_Left_ring_finger.png,0,5,13
10__M_Left_ring_finger.png,0,6,9
10__M_Left_ring_finger.png,1,8,5
10__M_Left_ring_finger.png,0,8,5
10__M_Left_ring_finger.png,2,6,3
10__M_Left_ring_finger.png,0,9,9
10__M_Left_ring_finger.png,20,22,0
10__M_Left_ring_finger.png,18,22,1
10__M_Left_ring_finger.png,1,15,15
10__M_Left_ring_finger.png,1,20,7
10__M_Left_ring_finger.png,0,20,6
10__M_Left_ring_finger.png,1,6,11
10__M_Left_ring_finger.png,1,11,7
10__M_Left_ring_finger.png,0,10,6
10__M_Left_ring_finger.png,1,6,4
10__M_Left_ring_finger.png,1,4,3
10__M_Left_ring_finger.png,2,4,3
10__M_Left_ring_finger.png,3,6,3
10__M_Left_ring_finger.png,1,7,6
10__M_Left_ring_finger.png,20,22,0
10__M_Left_ring_finger.png,11,22,6
10__M_Left_ring_finger.png,1,26,5
10__M_Left_ring_finger.png,0,9,16
10__M_Left_ring_finger.png,0,8,8
10__M_Left_ring_finger.png,1,10,5
10__M_Left_ring_finger.png,2,6,0
10__M_Left_ring_finger.png,2,10,1
10__M_Left_ring_finger.png,1,4,5
10__M_Left_ring_finger.png,2,6,3
10__M_Left_ring_finger.png,4,0,0
10__M_Left_ring_finger.png,0,4,7
10__M_Left_ring_finger.png,0,14,2
10__M_Left_ring_finger.png,20,22,0
10__M_Left_ring_finger.png,8,26,3
10__M_Left_ring_finger.png,1,14,6
10__M_Left_ring_finger.png,1,13,13
10__M_Left_ring_finger.png,0,11,6
10__M_Left_ring_finger.png,0,9,7
10__M_Left_ring_finger.png,1,4,1
10__M_Left_ring_finger.png,0,10,4
10__M_Left_ring_finger.png,2,2,0
10__M_Left_ring_finger.png,0,6,4
10__M_Left_ring_finger.png,1,5,7
10__M_Left_ring_finger.png,0,8,1
10__M_Left_ring_finger.png,1,8,2
10__M_Left_ring_finger.png,19,22,0
10__M_Left_ring_finger.png,1,18,13
10__M_Left_ring_finger.png,1,22,9
10__M_Left_ring_finger.png,1,12,8
10__M_Left_ring_finger.png,1,8,10
10__M_Left_ring_finger.png,0,8,8
10__M_Left_ring_finger.png,0,7,4
10__M_Left_ring_finger.png,1,4,5
10__M_Left_ring_finger.png,0,10,3
10__M_Left_ring_finger.png,0,4,3
10__M_Left_ring_finger.png,2,2,0
10__M_Left_ring_finger.png,0,10,1
10__M_Left_ring_finger.png,0,6,3
10__M_Left_ring_finger.png,19,22,0
10__M_Left_ring_finger.png,1,28,8
10__M_Left_ring_finger.png,0,28,4
10__M_Left_ring_finger.png,0,10,13
10__M_Left_ring_finger.png,0,14,7
10__M_Left_ring_finger.png,1,6,5
10__M_Left_ring_finger.png,4,6,0
10__M_Left_ring_finger.png,3,2,2
10__M_Left_ring_finger.png,1,4,3
10__M_Left_ring_finger.png,1,6,1
10__M_Left_ring_finger.png,4,2,1
10__M_Left_ring_finger.png,0,6,6
10__M_Left_ring_finger.png,1,4,6
10__M_Left_ring_finger.png,20,22,0
10__M_Left_ring_finger.png,4,28,4
10__M_Left_ring_finger.png,0,26,4
10__M_Left_ring_finger.png,0,16,12
10__M_Left_ring_finger.png,0,8,11
10__M_Left_ring_finger.png,0,6,6
10__M_Left_ring_finger.png,0,10,6
10__M_Left_ring_finger.png,1,8,2
10__M_Left_ring_finger.png,1,4,7
10__M_Left_ring_finger.png,1,6,7
10__M_Left_ring_finger.png,1,5,4
10__M_Left_ring_finger.png,1,6,5
10__M_Left_ring_finger.png,0,4,2
10__M_Left_ring_finger.png,20,22,0
10__M_Left_ring_finger.png,6,30,2
10__M_Left_ring_finger.png,0,12,16
10__M_Left_ring_finger.png,0,16,10
10__M_Left_ring_finger.png,0,8,9
10__M_Left_ring_finger.png,1,9,4
10__M_Left_ring_finger.png,0,8,2
10__M_Left_ring_finger.png,1,4,3
10__M_Left_ring_finger.png,1,6,0
10__M_Left_ring_finger.png,2,2,2
10__M_Left_ring_finger.png,1,4,7
10__M_Left_ring_finger.png,0,8,8
10__M_Left_ring_finger.png,2,6,3
10__M_Left_ring_finger.png,20,22,0
10__M_Left_ring_finger.png,3,14,17
10__M_Left_ring_finger.png,1,9,17
10__M_Left_ring_finger.png,0,20,7
10__M_Left_ring_finger.png,0,16,8
10__M_Left_ring_finger.png,0,8,9
10__M_Left_ring_finger.png,1,7,6
10__M_Left_ring_finger.png,1,5,2
10__M_Left_ring_finger.png,0,6,4
10__M_Left_ring_finger.png,1,2,0
10__M_Left_ring_finger.png,0,6,6
10__M_Left_ring_finger.png,1,7,8
10__M_Left_ring_finger.png,0,7,5
10__M_Left_ring_finger.png,20,22,0
10__M_Left_ring_finger.png,14,22,2
10__M_Left_ring_finger.png,3,20,8
10__M_Left_ring_finger.png,0,10,17
10__M_Left_ring_finger.png,0,8,15
10__M_Left_ring_finger.png,0,8,11
10__M_Left_ring_finger.png,0,8,11
10__M_Left_ring_finger.png,2,4,7
10__M_Left_ring_finger.png,1,4,5
10__M_Left_ring_finger.png,0,8,5
10__M_Left_ring_finger.png,1,8,4
10__M_Left_ring_finger.png,1,9,4
10__M_Left_ring_finger.png,0,8,12
10__M_Left_thumb_finger.png,20,22,0
10__M_Left_thumb_finger.png,20,22,0
10__M_Left_thumb_finger.png,20,22,0
10__M_Left_thumb_finger.png,20,22,0
