filename,start_points,connection_points,branch_points
11__M_Left_little_finger.png,1,70,136
11__M_Left_little_finger.png,25,91,126
11__M_Left_little_finger.png,420,86,0
11__M_Left_little_finger.png,420,86,0
11__M_Left_little_finger.png,419,86,0
11__M_Left_little_finger.png,420,86,0
11__M_Left_middle_finger.png,374,92,14
11__M_Left_middle_finger.png,17,63,81
11__M_Left_middle_finger.png,11,36,68
11__M_Left_middle_finger.png,0,88,127
11__M_Left_middle_finger.png,273,106,49
11__M_Left_middle_finger.png,6,44,93
11__M_Left_middle_finger.png,10,30,41
11__M_Left_middle_finger.png,2,43,120
11__M_Left_middle_finger.png,346,103,31
11__M_Left_middle_finger.png,7,54,140
11__M_Left_middle_finger.png,16,20,13
11__M_Left_middle_finger.png,2,49,55
11__M_Left_middle_finger.png,420,86,0
11__M_Left_middle_finger.png,347,90,17
11__M_Left_middle_finger.png,245,86,3
11__M_Left_middle_finger.png,267,94,37
11__M_Left_ring_finger.png,420,86,0
11__M_Left_ring_finger.png,70,104,139
11__M_Left_ring_finger.png,1,60,156
11__M_Left_ring_finger.png,0,55,152
11__M_Left_ring_finger.png,335,138,13
11__M_Left_ring_finger.png,12,99,125
11__M_Left_ring_finger.png,0,52,96
11__M_Left_ring_finger.png,1,42,148
11__M_Left_ring_finger.png,358,118,17
11__M_Left_ring_finger.png,6,92,165
11__M_Left_ring_finger.png,0,62,155
11__M_Left_ring_finger.png,0,90,102
11__M_Left_ring_finger.png,420,86,0
11__M_Left_ring_finger.png,286,96,34
11__M_Left_ring_finger.png,198,100,59
11__M_Left_ring_finger.png,269,125,27
11__M_Left_thumb_finger.png,406,88,6
11__M_Left_thumb_finger.png,226,167,44
11__M_Left_thumb_finger.png,92,188,83
11__M_Left_thumb_finger.png,10,178,112
11__M_Left_thumb_finger.png,233,172,55
11__M_Left_thumb_finger.png,7,193,135
11__M_Left_thumb_finger.png,12,73,185
11__M_Left_thumb_finger.png,1,39,134
11__M_Left_thumb_finger.png,189,190,70
11__M_Left_thumb_finger.png,4,110,202
11__M_Left_thumb_finger.png,6,44,156
11__M_Left_thumb_finger.png,8,46,57
11__M_Left_thumb_finger.png,362,100,22
11__M_Left_thumb_finger.png,36,179,105
11__M_Left_thumb_finger.png,2,57,143
11__M_Left_thumb_finger.png,5,49,71
12__M_Left_index_finger.png,402,90,5
12__M_Left_index_finger.png,103,94,108
12__M_Left_index_finger.png,24,70,78
12__M_Left_index_finger.png,9,35,63
12__M_Left_index_finger.png,268,108,60
12__M_Left_index_finger.png,2,62,144
12__M_Left_index_finger.png,9,40,79
12__M_Left_index_finger.png,14,16,9
12__M_Left_index_finger.png,374,91,20
12__M_Left_index_finger.png,27,123,133
12__M_Left_index_finger.png,1,47,138
12__M_Left_index_finger.png,18,28,35
12__M_Left_index_finger.png,420,86,0
12__M_Left_index_finger.png,411,88,2
12__M_Left_index_finger.png,322,107,27
12__M_Left_index_finger.png,298,108,25
12__M_Left_little_finger.png,391,94,14
12__M_Left_little_finger.png,74,81,191
12__M_Left_little_finger.png,9,34,149
12__M_Left_little_finger.png,6,65,90
12__M_Left_little_finger.png,265,137,56
12__M_Left_little_finger.png,1,41,216
12__M_Left_little_finger.png,5,52,105
12__M_Left_little_finger.png,19,49,58
12__M_Left_little_finger.png,387,93,15
12__M_Left_little_finger.png,56,88,164
12__M_Left_little_finger.png,2,37,152
12__M_Left_little_finger.png,0,66,98
12__M_Left_little_finger.png,420,86,0
12__M_Left_little_finger.png,420,86,0
12__M_Left_little_finger.png,398,94,3
12__M_Left_little_finger.png,404,90,3
12__M_Left_middle_finger.png,371,97,19
12__M_Left_middle_finger.png,119,100,85
12__M_Left_middle_finger.png,32,84,70
12__M_Left_middle_finger.png,23,77,37
12__M_Left_middle_finger.png,124,125,121
12__M_Left_middle_finger.png,2,63,114
12__M_Left_middle_finger.png,14,36,16
12__M_Left_middle_finger.png,11,4,2
12__M_Left_middle_finger.png,159,152,75
12__M_Left_middle_finger.png,5,57,139
12__M_Left_middle_finger.png,15,38,13
12__M_Left_middle_finger.png,13,10,2
12__M_Left_middle_finger.png,382,85,22
12__M_Left_middle_finger.png,101,78,125
12__M_Left_middle_finger.png,19,80,94
12__M_Left_middle_finger.png,22,92,44
12__M_Left_ring_finger.png,420,86,0
12__M_Left_ring_finger.png,253,92,66
12__M_Left_ring_finger.png,142,78,86
12__M_Left_ring_finger.png,165,85,81
12__M_Left_ring_finger.png,364,89,28
12__M_Left_ring_finger.png,2,60,109
12__M_Left_ring_finger.png,36,34,17
12__M_Left_ring_finger.png,12,54,38
12__M_Left_ring_finger.png,292,102,46
12__M_Left_ring_finger.png,4,50,111
12__M_Left_ring_finger.png,13,48,37
12__M_Left_ring_finger.png,21,53,39
12__M_Left_ring_finger.png,401,88,7
12__M_Left_ring_finger.png,39,70,121
12__M_Left_ring_finger.png,9,54,90
12__M_Left_ring_finger.png,71,110,112
12__M_Left_thumb_finger.png,420,86,0
12__M_Left_thumb_finger.png,242,172,16
12__M_Left_thumb_finger.png,71,162,84
12__M_Left_thumb_finger.png,11,82,156
12__M_Left_thumb_finger.png,289,127,36
12__M_Left_thumb_finger.png,0,98,160
12__M_Left_thumb_finger.png,4,66,132
12__M_Left_thumb_finger.png,2,43,108
12__M_Left_thumb_finger.png,227,98,78
12__M_Left_thumb_finger.png,0,77,146
12__M_Left_thumb_finger.png,1,45,134
12__M_Left_thumb_finger.png,11,43,41
12__M_Left_thumb_finger.png,330,97,30
12__M_Left_thumb_finger.png,1,79,149
12__M_Left_thumb_finger.png,0,76,111
12__M_Left_thumb_finger.png,20,82,97
17__M_Left_index_finger.png,420,86,0
17__M_Left_index_finger.png,168,173,45
17__M_Left_index_finger.png,6,73,73
17__M_Left_index_finger.png,28,77,23
17__M_Left_index_finger.png,412,86,4
17__M_Left_index_finger.png,18,167,61
17__M_Left_index_finger.png,6,49,33
17__M_Left_index_finger.png,7,30,22
17__M_Left_index_finger.png,405,86,7
17__M_Left_index_finger.png,9,147,101
17__M_Left_index_finger.png,4,35,127
17__M_Left_index_finger.png,4,49,45
17__M_Left_index_finger.png,420,86,0
17__M_Left_index_finger.png,260,134,33
17__M_Left_index_finger.png,194,88,80
17__M_Left_index_finger.png,249,107,28
17__M_Left_little_finger.png,420,86,0
17__M_Left_little_finger.png,315,99,17
17__M_Left_little_finger.png,124,98,68
17__M_Left_little_finger.png,41,78,30
17__M_Left_little_finger.png,420,86,0
17__M_Left_little_finger.png,57,86,61
17__M_Left_little_finger.png,7,41,61
17__M_Left_little_finger.png,12,14,7
17__M_Left_little_finger.png,420,86,0
17__M_Left_little_finger.png,43,94,76
17__M_Left_little_finger.png,8,33,78
17__M_Left_little_finger.png,11,22,28
17__M_Left_little_finger.png,420,86,0
17__M_Left_little_finger.png,280,92,20
17__M_Left_little_finger.png,66,88,33
17__M_Left_little_finger.png,92,72,16
17__M_Left_middle_finger.png,420,86,0
17__M_Left_middle_finger.png,189,142,48
17__M_Left_middle_finger.png,71,100,63
17__M_Left_middle_finger.png,164,87,24
17__M_Left_middle_finger.png,415,88,0
17__M_Left_middle_finger.png,7,104,129
17__M_Left_middle_finger.png,8,50,38
17__M_Left_middle_finger.png,10,23,25
17__M_Left_middle_finger.png,394,104,1
17__M_Left_middle_finger.png,4,79,83
17__M_Left_middle_finger.png,9,39,57
17__M_Left_middle_finger.png,10,38,46
17__M_Left_middle_finger.png,420,86,0
17__M_Left_middle_finger.png,103,104,78
17__M_Left_middle_finger.png,12,72,88
17__M_Left_middle_finger.png,112,90,28
17__M_Left_ring_finger.png,420,86,0
17__M_Left_ring_finger.png,358,92,4
17__M_Left_ring_finger.png,22,78,66
17__M_Left_ring_finger.png,8,36,30
17__M_Left_ring_finger.png,420,86,0
17__M_Left_ring_finger.png,174,90,23
17__M_Left_ring_finger.png,8,24,17
17__M_Left_ring_finger.png,4,2,1
17__M_Left_ring_finger.png,420,86,0
17__M_Left_ring_finger.png,183,90,12
17__M_Left_ring_finger.png,11,30,38
17__M_Left_ring_finger.png,6,12,9
17__M_Left_ring_finger.png,420,86,0
17__M_Left_ring_finger.png,367,90,6
17__M_Left_ring_finger.png,34,59,63
17__M_Left_ring_finger.png,7,50,59
17__M_Left_thumb_finger.png,420,86,0
17__M_Left_thumb_finger.png,236,164,32
17__M_Left_thumb_finger.png,16,167,82
17__M_Left_thumb_finger.png,25,225,69
17__M_Left_thumb_finger.png,420,86,0
17__M_Left_thumb_finger.png,77,190,73
17__M_Left_thumb_finger.png,0,71,149
17__M_Left_thumb_finger.png,7,86,111
17__M_Left_thumb_finger.png,420,86,0
17__M_Left_thumb_finger.png,60,145,133
17__M_Left_thumb_finger.png,2,84,112
17__M_Left_thumb_finger.png,1,107,83
17__M_Left_thumb_finger.png,420,86,0
17__M_Left_thumb_finger.png,149,127,87
17__M_Left_thumb_finger.png,12,147,78
17__M_Left_thumb_finger.png,1,91,70
1__M_Left_index_finger.png,420,86,0
1__M_Left_index_finger.png,153,98,93
1__M_Left_index_finger.png,61,75,60
1__M_Left_index_finger.png,129,82,15
1__M_Left_index_finger.png,380,94,7
1__M_Left_index_finger.png,1,42,139
1__M_Left_index_finger.png,3,43,84
1__M_Left_index_finger.png,0,53,82
1__M_Left_index_finger.png,296,141,17
1__M_Left_index_finger.png,5,51,97
1__M_Left_index_finger.png,6,40,78
1__M_Left_index_finger.png,16,32,30
1__M_Left_index_finger.png,420,86,0
1__M_Left_index_finger.png,110,103,90
1__M_Left_index_finger.png,17,72,52
1__M_Left_index_finger.png,15,58,58
1__M_Left_little_finger.png,420,86,0
1__M_Left_little_finger.png,237,88,73
1__M_Left_little_finger.png,77,86,71
1__M_Left_little_finger.png,89,85,43
1__M_Left_little_finger.png,405,92,3
1__M_Left_little_finger.png,6,60,156
1__M_Left_little_finger.png,17,40,50
1__M_Left_little_finger.png,16,16,0
1__M_Left_little_finger.png,413,86,5
1__M_Left_little_finger.png,13,89,147
1__M_Left_little_finger.png,6,24,101
1__M_Left_little_finger.png,11,34,23
1__M_Left_little_finger.png,420,86,0
1__M_Left_little_finger.png,346,99,22
1__M_Left_little_finger.png,252,87,51
1__M_Left_little_finger.png,312,86,35
1__M_Left_middle_finger.png,411,90,3
1__M_Left_middle_finger.png,25,76,133
1__M_Left_middle_finger.png,6,29,82
1__M_Left_middle_finger.png,5,78,59
1__M_Left_middle_finger.png,294,141,27
1__M_Left_middle_finger.png,10,39,115
1__M_Left_middle_finger.png,9,36,70
1__M_Left_middle_finger.png,4,42,60
1__M_Left_middle_finger.png,277,129,45
1__M_Left_middle_finger.png,2,52,145
1__M_Left_middle_finger.png,7,33,89
1__M_Left_middle_finger.png,9,40,53
1__M_Left_middle_finger.png,406,85,10
1__M_Left_middle_finger.png,43,95,156
1__M_Left_middle_finger.png,1,37,145
1__M_Left_middle_finger.png,17,102,102
1__M_Left_ring_finger.png,420,86,0
1__M_Left_ring_finger.png,111,108,103
1__M_Left_ring_finger.png,3,46,174
1__M_Left_ring_finger.png,106,88,97
1__M_Left_ring_finger.png,363,109,12
1__M_Left_ring_finger.png,8,88,155
1__M_Left_ring_finger.png,0,54,133
1__M_Left_ring_finger.png,11,28,50
1__M_Left_ring_finger.png,311,120,44
1__M_Left_ring_finger.png,3,114,180
1__M_Left_ring_finger.png,5,41,126
1__M_Left_ring_finger.png,8,34,44
1__M_Left_ring_finger.png,420,86,0
1__M_Left_ring_finger.png,114,130,112
1__M_Left_ring_finger.png,1,30,175
1__M_Left_ring_finger.png,123,82,65
1__M_Left_thumb_finger.png,417,88,0
1__M_Left_thumb_finger.png,91,164,95
1__M_Left_thumb_finger.png,0,112,137
1__M_Left_thumb_finger.png,1,110,134
1__M_Left_thumb_finger.png,322,122,29
1__M_Left_thumb_finger.png,1,122,133
1__M_Left_thumb_finger.png,3,87,145
1__M_Left_thumb_finger.png,1,34,109
1__M_Left_thumb_finger.png,190,168,66
1__M_Left_thumb_finger.png,2,116,137
1__M_Left_thumb_finger.png,1,81,137
1__M_Left_thumb_finger.png,9,43,79
1__M_Left_thumb_finger.png,366,101,14
1__M_Left_thumb_finger.png,29,167,112
1__M_Left_thumb_finger.png,1,107,117
1__M_Left_thumb_finger.png,2,53,132
200__M_Left_index_finger.png,419,86,0
200__M_Left_index_finger.png,203,112,92
200__M_Left_index_finger.png,126,88,98
200__M_Left_index_finger.png,186,114,37
200__M_Left_index_finger.png,316,130,26
200__M_Left_index_finger.png,2,60,135
200__M_Left_index_finger.png,10,48,40
200__M_Left_index_finger.png,16,82,31
200__M_Left_index_finger.png,307,146,16
200__M_Left_index_finger.png,3,111,115
200__M_Left_index_finger.png,6,46,54
200__M_Left_index_finger.png,7,78,53
200__M_Left_index_finger.png,407,96,0
200__M_Left_index_finger.png,183,106,91
200__M_Left_index_finger.png,206,90,41
200__M_Left_index_finger.png,303,111,25
200__M_Left_little_finger.png,420,86,0
200__M_Left_little_finger.png,311,92,23
200__M_Left_little_finger.png,207,88,21
200__M_Left_little_finger.png,222,97,39
200__M_Left_little_finger.png,403,90,7
200__M_Left_little_finger.png,9,63,110
200__M_Left_little_finger.png,16,44,17
200__M_Left_little_finger.png,17,48,24
200__M_Left_little_finger.png,420,86,0
200__M_Left_little_finger.png,13,159,98
200__M_Left_little_finger.png,9,40,59
200__M_Left_little_finger.png,18,32,12
200__M_Left_little_finger.png,420,86,0
200__M_Left_little_finger.png,358,94,20
200__M_Left_little_finger.png,270,90,25
200__M_Left_little_finger.png,267,92,13
200__M_Left_middle_finger.png,420,86,0
200__M_Left_middle_finger.png,76,89,113
200__M_Left_middle_finger.png,4,35,132
200__M_Left_middle_finger.png,14,65,76
200__M_Left_middle_finger.png,357,104,27
200__M_Left_middle_finger.png,1,31,165
200__M_Left_middle_finger.png,11,32,33
200__M_Left_middle_finger.png,11,40,33
200__M_Left_middle_finger.png,347,113,17
200__M_Left_middle_finger.png,2,68,123
200__M_Left_middle_finger.png,9,46,26
200__M_Left_middle_finger.png,9,31,28
200__M_Left_middle_finger.png,420,86,0
200__M_Left_middle_finger.png,236,120,28
200__M_Left_middle_finger.png,174,84,68
200__M_Left_middle_finger.png,284,94,23
200__M_Left_ring_finger.png,420,86,0
200__M_Left_ring_finger.png,268,89,41
200__M_Left_ring_finger.png,92,70,30
200__M_Left_ring_finger.png,93,85,9
200__M_Left_ring_finger.png,420,86,0
200__M_Left_ring_finger.png,9,93,119
200__M_Left_ring_finger.png,9,30,44
200__M_Left_ring_finger.png,17,30,13
200__M_Left_ring_finger.png,420,86,0
200__M_Left_ring_finger.png,20,126,109
200__M_Left_ring_finger.png,12,39,59
200__M_Left_ring_finger.png,12,30,30
200__M_Left_ring_finger.png,420,86,0
200__M_Left_ring_finger.png,276,101,41
200__M_Left_ring_finger.png,149,103,59
200__M_Left_ring_finger.png,196,88,24
200__M_Left_thumb_finger.png,420,86,0
200__M_Left_thumb_finger.png,133,176,84
200__M_Left_thumb_finger.png,13,128,130
200__M_Left_thumb_finger.png,3,83,124
200__M_Left_thumb_finger.png,363,113,17
200__M_Left_thumb_finger.png,24,195,114
200__M_Left_thumb_finger.png,0,98,125
200__M_Left_thumb_finger.png,4,91,110
200__M_Left_thumb_finger.png,377,112,6
200__M_Left_thumb_finger.png,35,215,78
200__M_Left_thumb_finger.png,2,109,98
200__M_Left_thumb_finger.png,1,73,118
200__M_Left_thumb_finger.png,420,86,0
200__M_Left_thumb_finger.png,115,212,71
200__M_Left_thumb_finger.png,31,166,115
200__M_Left_thumb_finger.png,112,118,86
202__M_Left_index_finger.png,420,86,0
202__M_Left_index_finger.png,366,93,18
202__M_Left_index_finger.png,251,95,39
202__M_Left_index_finger.png,220,96,55
202__M_Left_index_finger.png,420,86,0
202__M_Left_index_finger.png,22,59,102
202__M_Left_index_finger.png,8,33,16
202__M_Left_index_finger.png,10,26,44
202__M_Left_index_finger.png,417,88,0
202__M_Left_index_finger.png,4,64,107
202__M_Left_index_finger.png,15,43,19
202__M_Left_index_finger.png,21,16,15
202__M_Left_index_finger.png,420,86,0
202__M_Left_index_finger.png,95,134,72
202__M_Left_index_finger.png,12,65,60
202__M_Left_index_finger.png,73,84,36
202__M_Left_little_finger.png,420,86,0
202__M_Left_little_finger.png,390,91,5
202__M_Left_little_finger.png,244,87,17
202__M_Left_little_finger.png,222,82,18
202__M_Left_little_finger.png,420,86,0
202__M_Left_little_finger.png,50,88,115
202__M_Left_little_finger.png,5,38,86
202__M_Left_little_finger.png,14,35,33
202__M_Left_little_finger.png,420,86,0
202__M_Left_little_finger.png,19,146,120
202__M_Left_little_finger.png,2,36,150
202__M_Left_little_finger.png,5,48,73
202__M_Left_little_finger.png,420,86,0
202__M_Left_little_finger.png,181,164,59
202__M_Left_little_finger.png,38,162,119
202__M_Left_little_finger.png,119,115,104
202__M_Left_middle_finger.png,420,86,0
202__M_Left_middle_finger.png,231,102,19
202__M_Left_middle_finger.png,80,76,59
202__M_Left_middle_finger.png,125,85,33
202__M_Left_middle_finger.png,341,106,29
202__M_Left_middle_finger.png,7,47,98
202__M_Left_middle_finger.png,14,14,13
202__M_Left_middle_finger.png,10,25,14
202__M_Left_middle_finger.png,352,108,18
202__M_Left_middle_finger.png,3,83,121
202__M_Left_middle_finger.png,3,38,72
202__M_Left_middle_finger.png,10,32,32
202__M_Left_middle_finger.png,419,86,0
202__M_Left_middle_finger.png,37,117,114
202__M_Left_middle_finger.png,11,33,91
202__M_Left_middle_finger.png,51,84,40
202__M_Left_ring_finger.png,420,86,0
202__M_Left_ring_finger.png,169,99,36
202__M_Left_ring_finger.png,14,30,30
202__M_Left_ring_finger.png,12,49,44
202__M_Left_ring_finger.png,410,92,0
202__M_Left_ring_finger.png,16,90,85
202__M_Left_ring_finger.png,13,43,31
202__M_Left_ring_finger.png,7,54,71
202__M_Left_ring_finger.png,420,86,0
202__M_Left_ring_finger.png,6,69,145
202__M_Left_ring_finger.png,10,44,27
202__M_Left_ring_finger.png,6,46,68
202__M_Left_ring_finger.png,420,86,0
202__M_Left_ring_finger.png,211,101,62
202__M_Left_ring_finger.png,154,87,69
202__M_Left_ring_finger.png,262,102,40
202__M_Left_thumb_finger.png,420,86,0
202__M_Left_thumb_finger.png,120,116,80
202__M_Left_thumb_finger.png,15,54,56
202__M_Left_thumb_finger.png,12,32,17
202__M_Left_thumb_finger.png,359,108,17
202__M_Left_thumb_finger.png,0,51,152
202__M_Left_thumb_finger.png,4,42,101
202__M_Left_thumb_finger.png,6,30,41
202__M_Left_thumb_finger.png,325,110,34
202__M_Left_thumb_finger.png,1,145,111
202__M_Left_thumb_finger.png,1,55,134
202__M_Left_thumb_finger.png,4,38,110
202__M_Left_thumb_finger.png,420,86,0
202__M_Left_thumb_finger.png,58,195,60
202__M_Left_thumb_finger.png,1,74,128
202__M_Left_thumb_finger.png,1,53,161
204__F_Left_index_finger.png,420,86,0
204__F_Left_index_finger.png,133,125,106
204__F_Left_index_finger.png,1,63,137
204__F_Left_index_finger.png,14,68,89
204__F_Left_index_finger.png,398,94,8
204__F_Left_index_finger.png,2,73,148
204__F_Left_index_finger.png,11,43,68
204__F_Left_index_finger.png,10,47,54
204__F_Left_index_finger.png,408,86,9
204__F_Left_index_finger.png,6,91,146
204__F_Left_index_finger.png,9,38,102
204__F_Left_index_finger.png,9,46,80
204__F_Left_index_finger.png,420,86,0
204__F_Left_index_finger.png,152,134,114
204__F_Left_index_finger.png,27,104,130
204__F_Left_index_finger.png,53,102,122
204__F_Left_little_finger.png,420,86,0
204__F_Left_little_finger.png,420,86,0
204__F_Left_little_finger.png,378,90,10
204__F_Left_little_finger.png,375,89,10
204__F_Left_little_finger.png,420,86,0
204__F_Left_little_finger.png,104,90,78
204__F_Left_little_finger.png,19,16,10
204__F_Left_little_finger.png,28,35,49
204__F_Left_little_finger.png,420,86,0
204__F_Left_little_finger.png,30,93,91
204__F_Left_little_finger.png,20,10,3
204__F_Left_little_finger.png,26,42,46
204__F_Left_little_finger.png,420,86,0
204__F_Left_little_finger.png,295,98,58
204__F_Left_little_finger.png,194,76,53
204__F_Left_little_finger.png,283,86,30
204__F_Left_middle_finger.png,420,86,0
204__F_Left_middle_finger.png,258,91,66
204__F_Left_middle_finger.png,38,79,124
204__F_Left_middle_finger.png,29,92,117
204__F_Left_middle_finger.png,419,86,0
204__F_Left_middle_finger.png,25,69,131
204__F_Left_middle_finger.png,7,38,46
204__F_Left_middle_finger.png,17,38,49
204__F_Left_middle_finger.png,412,86,4
204__F_Left_middle_finger.png,6,64,114
204__F_Left_middle_finger.png,19,36,24
204__F_Left_middle_finger.png,15,38,37
204__F_Left_middle_finger.png,420,86,0
204__F_Left_middle_finger.png,111,120,128
204__F_Left_middle_finger.png,4,48,143
204__F_Left_middle_finger.png,4,46,146
204__F_Left_ring_finger.png,420,86,0
204__F_Left_ring_finger.png,200,113,81
204__F_Left_ring_finger.png,48,97,126
204__F_Left_ring_finger.png,11,113,133
204__F_Left_ring_finger.png,393,92,12
204__F_Left_ring_finger.png,8,34,154
204__F_Left_ring_finger.png,10,44,69
204__F_Left_ring_finger.png,10,35,42
204__F_Left_ring_finger.png,318,99,55
204__F_Left_ring_finger.png,7,57,84
204__F_Left_ring_finger.png,18,32,21
204__F_Left_ring_finger.png,25,16,2
204__F_Left_ring_finger.png,418,86,1
204__F_Left_ring_finger.png,18,61,155
204__F_Left_ring_finger.png,11,60,46
204__F_Left_ring_finger.png,40,76,73
204__F_Left_thumb_finger.png,420,86,0
204__F_Left_thumb_finger.png,122,140,75
204__F_Left_thumb_finger.png,18,36,86
204__F_Left_thumb_finger.png,11,15,21
204__F_Left_thumb_finger.png,370,88,25
204__F_Left_thumb_finger.png,8,55,89
204__F_Left_thumb_finger.png,14,16,1
204__F_Left_thumb_finger.png,9,24,43
204__F_Left_thumb_finger.png,305,107,41
204__F_Left_thumb_finger.png,8,51,86
204__F_Left_thumb_finger.png,20,36,27
204__F_Left_thumb_finger.png,6,28,60
204__F_Left_thumb_finger.png,420,86,0
204__F_Left_thumb_finger.png,64,74,150
204__F_Left_thumb_finger.png,3,34,120
204__F_Left_thumb_finger.png,6,38,77
206__M_Left_index_finger.png,362,104,14
206__M_Left_index_finger.png,119,117,88
206__M_Left_index_finger.png,76,82,82
206__M_Left_index_finger.png,112,115,42
206__M_Left_index_finger.png,150,188,52
206__M_Left_index_finger.png,1,38,132
206__M_Left_index_finger.png,15,34,42
206__M_Left_index_finger.png,11,12,1
206__M_Left_index_finger.png,195,187,28
206__M_Left_index_finger.png,1,91,112
206__M_Left_index_finger.png,11,28,65
206__M_Left_index_finger.png,11,14,5
206__M_Left_index_finger.png,385,98,4
206__M_Left_index_finger.png,126,144,81
206__M_Left_index_finger.png,11,70,124
206__M_Left_index_finger.png,8,38,58
206__M_Left_little_finger.png,420,86,0
206__M_Left_little_finger.png,211,128,73
206__M_Left_little_finger.png,53,98,97
206__M_Left_little_finger.png,20,77,32
206__M_Left_little_finger.png,305,126,39
206__M_Left_little_finger.png,3,99,153
206__M_Left_little_finger.png,10,33,62
206__M_Left_little_finger.png,10,6,7
206__M_Left_little_finger.png,285,151,19
206__M_Left_little_finger.png,1,111,116
206__M_Left_little_finger.png,4,50,71
206__M_Left_little_finger.png,7,18,11
206__M_Left_little_finger.png,408,83,11
206__M_Left_little_finger.png,158,180,47
206__M_Left_little_finger.png,68,93,79
206__M_Left_little_finger.png,55,70,6
